0	1	x	x	X	X	_	0	ROOT	_	_
1	2	x	x	X	X	_	_	_	_	_
2	3	x	x	X	X	_	_	_	_	_
3	4	x-u₂	x-u₂	X	X	_	_	_	_	_
4	5	i-da-x	i-da-x	X	X	_	_	_	_	_
5	6	mā	mā	PART	Quotative	_	_	_	_	_
6	7	ina	ina	ADP	PRP	_	8	case	_	_
7	8	libbi	libbu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	_	_	_	_
8	9	ūmu	ūmu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	8	nmod	_	_
9	10	ša	ša	PRON	REL	_	_	_	_	_
10	11	Bel-ilaʾi	bel-ilaʾi	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
11	12	Aplaya	aplaya	PROPN	PN	Gender=Masc|Number=Sing|Case=Nom	11	conj	_	_
12	13	nupšāti	napištu	NOUN	N	Case=Acc|Gender=Fem|Number=Plur	_	_	_	_
13	14	ša	ša	PRON	PRON	_	18	nsubj	_	_
14	15	ūmâ	ūma	ADV	AV	_	18	advmod	_	_
15	16	ina	ina	ADP	PRP	_	17	case	_	_
16	17	kaspi	kaspu	NOUN	N	Case=Gen|Gender=Masc|NounBase=Free|Number=Sing	18	obl	_	_
17	18	laqiūni	leqû	VERB	V	Gender=Masc|Number=Plur|Person=3|VerbForm=Stat|Mood=Ind|VerbStem=G|SubSuff=Yes|Voice=Pass	13	acl	_	_
18	19	adi	adi	ADP	PRP	_	20	case	_	_
19	20	ša	ša	ADP	PRP	_	21	case	_	_
20	21	hubte	hubtu	NOUN	N	Case=Gen|Gender=Masc|NounBase=Free|Number=Plur	13	conj	_	_
21	22	ammūte	ammiu	DET	DP	Case=Gen|Gender=Masc|Number=Plur	21	det	_	_
22	23	ša	ša	PRON	PRON	_	27	obj	_	_
23	24	issu	ištu	ADP	PRP	_	25	case	_	_
24	25	libbi	libbu	NOUN	N	Case=Gen|Gender=Masc|NounStem=Bound|Number=Sing	27	obl	_	_
25	26	Arrapha	arrapha	PROPN	SN	Case=Gen|Gender=Masc|Number=Sing	25	nmod	_	_
26	27	inqatūninni	maqātu	VERB	VERB	Gender=Masc|Mood=Ind|Number=Plur|Person=3|Tense=Perf|VerbForm=Fin|VerbStem=G|Ventive=Yes|SubSuff=Yes	21	acl	_	_
27	28	x	x	X	X	_	_	_	_	_
28	29	Arrapha	arrapha	PROPN	SN	Gender=Masc|Number=Sing	_	_	_	_
29	30	a	a	X	X	_	_	_	_	_
30	31	x	x	X	X	_	_	_	_	_
31	32	x	x	X	X	_	_	_	_	_
32	33	x	x	X	X	_	_	_	_	_
33	34	x	x	X	X	_	_	_	_	_
34	35	x	x	X	X	_	_	_	_	_
35	36	x+x-u-ni	x+x-u-ni	X	X	_	_	_	_	_
36	1	02	02	NUM	NUM	_	2	nummod	_	_
37	2	{LU₂}x	{lu₂}x	NOUN	N	Gender=Masc|Number=Plur|Case=Acc	7	obj	_	_
38	3	x	x	X	X	_	_	_	_	_
39	4	x	x	X	X	_	_	_	_	_
40	5	x	x	X	X	_	_	_	_	_
41	6	x	x	X	X	_	_	_	_	_
42	7	uramma	ramû	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Pres|Ventive=Yes|VerbForm=Fin|VerbStem=D	0	ROOT	_	_
43	8	assaʾalšunu	šâlu	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G|VerbSuffNum=Plur|VerbSuffPer=3	7	conj	_	_
44	9	mā	mā	PART	Quotative	_	10	discourse	_	_
45	10	ūmu	ūmu	NOUN	N	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
46	11	ša	ša	PRON	PRON	_	_	_	_	_
47	12	x+x	x+x	X	X	_	_	_	_	_
48	13	x	x	X	X	_	_	_	_	_
49	14	x	x	X	X	_	_	_	_	_
50	15	x	x	X	X	_	_	_	_	_
51	16	x	x	X	X	_	_	_	_	_
52	17	x+x	x+x	X	X	_	_	_	_	_
53	18	Aplaya	aplaya	PROPN	PN	Gender=Masc|Number=Sing	_	_	_	_
