0	1	x	x	X	X	_	0	ROOT	_	_
1	2	x	x	X	X	_	_	_	_	_
2	3	x	x	X	X	_	_	_	_	_
3	4	ša	ša	PRON	PRON	_	_	_	_	_
4	5	x	x	X	X	_	_	_	_	_
5	6	x	x	X	X	_	_	_	_	_
6	7	x	x	X	X	_	_	_	_	_
7	8	šarru	šarru	NOUN	N	Case=Nom|Gender=Masc|Number=Sing	10	nsubj	_	_
8	9	bēlī	bēlu	NOUN	N	Case=Nom|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	8	appos	_	_
9	10	išpuranni	šapāru	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|SubSuff=Yes|Tense=Past|Ventive=Yes|VerbForm=Fin|VerbStem=G|VerbSuffGen=Com|VerbSuffNum=Sing|VerbSuffPer=1	_	_	_	_
10	11	mā	mā	PART	Quotative	_	16	discourse	_	_
11	12	ana	ana	ADP	PRP	_	14	case	_	_
13	14	LU₂}GAL-x	lu₂}gal-x	NOUN	N	Case=Acc|Gender=Masc	16	iobj	_	_
14	15	x	x	X	X	_	_	_	_	_
15	16	dīni	tadānu	VERB	VERB	Gender=Masc|Mood=Imp|Number=Sing|Person=2|VerbStem=G	10	ccomp	_	_
16	17	ana	ana	ADP	PRP	_	18	case	_	_
17	18	Ituʾaya	ituʾaya	PROPN	EN	Case=Gen|Gender=Masc|Number=Sing	19	iobj	_	_
18	19	addanaššu	tadānu	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Pres|Ventive=Yes|VerbForm=Fin|VerbStem=G|VerbSuffGen=Masc|VerbSuffNum=Sing|VerbSuffPer=3	0	ROOT	_	_
19	1	ūmâ	ūma	ADV	AV	_	7	advmod	_	_
20	2	ina	ina	ADP	PRP	_	3	case	_	_
21	3	kūm	kūm	NOUN	N	Gender=Masc|Number=Sing|Case=Gen|NounStem=Bound	_	_	_	_
22	4	mīni	mīnu	PRON	QP	Case=Gen|Gender=Masc|Number=Sing	3	nmod	_	_
23	5	x	x	X	u	_	_	_	_	_
24	6	Gurrayaʾea	gurrayaʾea	PROPN	EN	Case=Acc|Gender=Masc|Number=Sing	7	obj	_	_
25	7	iṣabbat	ṣabātu	VERB	V	Gender=Masc|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
