0,P237310.2.1,o 1
1,P237310.2.2,o 1
2,P237310.2.3,o 1
3,P237310.2.4,o 1
4,P237310.2.5,o 1
5,P237310.3.1,o 2
6,P237310.3.2,o 2
7,P237310.3.3,o 2
8,P237310.3.4,o 2
9,P237310.3.5,o 2
10,P237310.4.1,o 3
11,P237310.4.2,o 3
12,P237310.4.3,o 3
13,P237310.4.4,o 3
14,P237310.4.5,o 3
15,P237310.5.1,o 4
16,P237310.5.2,o 4
17,P237310.5.3,o 4
18,P237310.6.1,o 5
19,P237310.6.2,o 5
20,P237310.6.3,o 5
21,P237310.6.4,o 5
22,P237310.6.5,o 5
23,P237310.7.1,o 6
24,P237310.7.2,o 6
25,P237310.7.3,o 6
26,P237310.9.1,r 1
27,P237310.9.2,r 1
28,P237310.10,
29,P237310.11.1,r 2
30,P237310.11.2,r 2
31,P237310.11.3,r 2
32,P237310.11.4,r 2
33,P237310.11.5,r 2
34,P237310.12.1,r 3
35,P237310.12.2,r 3
36,P237310.12.3,r 3
37,P237310.13.1,r 4
38,P237310.13.2,r 4
39,P237310.13.3,r 4
40,P237310.13.4,r 4
41,P237310.14.1,r 5
42,P237310.14.2,r 5
43,P237310.14.3,r 5
44,P237310.15.1,r 6
45,P237310.15.2,r 6
46,P237310.16,
47,P237310.17.1,r 7
48,P237310.17.2,r 7
0,P336568.3.1,o 1'
1,P336568.3.2,o 1'
2,P336568.3.3,o 1'
3,P336568.3.4,o 1'
4,P336568.3.5,o 1'
5,P336568.3.6,o 1'
6,P336568.3.7,o 1'
7,P336568.3.8,o 1'
8,P336568.4.1,o 2'
9,P336568.4.2,o 2'
10,P336568.4.3,o 2'
11,P336568.4.4,o 2'
12,P336568.4.5,o 2'
13,P336568.4.6,o 2'
14,P336568.4.7,o 2'
15,P336568.4.8,o 2'
16,P336568.5.1,o 3'
17,P336568.5.2,o 3'
18,P336568.5.3,o 3'
19,P336568.5.4,o 3'
20,P336568.5.5,o 3'
21,P336568.5.6,o 3'
22,P336568.6.1,o 4'
23,P336568.6.2,o 4'
24,P336568.6.3,o 4'
25,P336568.6.4,o 4'
26,P336568.6.5,o 4'
27,P336568.6.6,o 4'
28,P336568.7.1,o 5'
29,P336568.7.2,o 5'
30,P336568.7.3,o 5'
31,P336568.8.1,o 6'
32,P336568.8.2,o 6'
33,P336568.8.3,o 6'
34,P336568.8.4,o 6'
35,P336568.8.5,o 6'
36,P336568.8.6,o 6'
37,P336568.8.7,o 6'
38,P336568.9.1,o 7'
39,P336568.9.2,o 7'
40,P336568.9.3,o 7'
41,P336568.9.4,o 7'
42,P336568.9.5,o 7'
43,P336568.9.6,o 7'
44,P336568.9.7,o 7'
45,P336568.9.8,o 7'
46,P336568.10.1,o 8'
47,P336568.10.2,o 8'
48,P336568.10.3,o 8'
49,P336568.10.4,o 8'
50,P336568.10.5,o 8'
51,P336568.10.6,o 8'
52,P336568.10.7,o 8'
53,P336568.10.8,o 8'
54,P336568.10.9,o 8'
55,P336568.11.1,o 9'
56,P336568.11.2,o 9'
0,P336400.2.1,o 1
1,P336400.2.2,o 1
2,P336400.2.3,o 1
3,P336400.2.4,o 1
4,P336400.2.5,o 1
5,P336400.2.6,o 1
6,P336400.2.7,o 1
7,P336400.3.1,o 2
8,P336400.3.2,o 2
9,P336400.3.3,o 2
10,P336400.3.4,o 2
11,P336400.4.1,o 3
12,P336400.4.2,o 3
13,P336400.4.3,o 3
14,P336400.4.4,o 3
15,P336400.4.5,o 3
16,P336400.4.6,o 3
17,P336400.5.1,o 4
18,P336400.5.2,o 4
19,P336400.5.3,o 4
20,P336400.6.1,o 5
21,P336400.6.2,o 5
22,P336400.6.3,o 5
23,P336400.6.4,o 5
24,P336400.6.5,o 5
25,P336400.6.6,o 5
26,P336400.7.1,o 6
27,P336400.7.2,o 6
28,P336400.7.3,o 6
29,P336400.7.4,o 6
30,P336400.8,
31,P336400.9.1,o 7
32,P336400.9.2,o 7
33,P336400.9.3,o 7
34,P336400.9.4,o 7
35,P336400.9.5,o 7
36,P336400.9.6,o 7
37,P336400.9.7,o 7
38,P336400.9.8,o 7
39,P336400.10.1,o 8
40,P336400.10.2,o 8
41,P336400.11,
42,P336400.13.1,r 1
43,P336400.13.2,r 1
44,P336400.14.1,r 2
45,P336400.14.2,r 2
46,P336400.14.3,r 2
47,P336400.15.1,r 3
48,P336400.15.2,r 3
49,P336400.15.3,r 3
50,P336400.15.4,r 3
51,P336400.16.1,r 4
52,P336400.16.2,r 4
53,P336400.16.3,r 4
54,P336400.16.4,r 4
55,P336400.16.5,r 4
56,P336400.17.1,r 5
57,P336400.18,
58,P336400.19.1,r 6
59,P336400.19.2,r 6
0,P237931.2.1,o 1
1,P237931.2.2,o 1
2,P237931.2.3,o 1
3,P237931.2.4,o 1
4,P237931.2.5,o 1
5,P237931.2.6,o 1
6,P237931.2.7,o 1
7,P237931.3.1,o 2
8,P237931.3.2,o 2
9,P237931.3.3,o 2
10,P237931.4,
11,P237931.5.1,o 3
12,P237931.5.2,o 3
13,P237931.5.3,o 3
14,P237931.5.4,o 3
15,P237931.5.5,o 3
16,P237931.5.6,o 3
17,P237931.6.1,o 4
18,P237931.6.2,o 4
19,P237931.6.3,o 4
20,P237931.6.4,o 4
21,P237931.7,
22,P237931.8.1,o 5
23,P237931.8.2,o 5
24,P237931.8.3,o 5
25,P237931.8.4,o 5
26,P237931.8.5,o 5
27,P237931.8.6,o 5
28,P237931.8.7,o 5
29,P237931.9.1,o 6
30,P237931.9.2,o 6
31,P237931.9.3,o 6
32,P237931.9.4,o 6
33,P237931.10.1,o 7
34,P237931.10.2,o 7
35,P237931.10.3,o 7
36,P237931.10.4,o 7
37,P237931.10.5,o 7
38,P237931.12.1,r 1
39,P237931.12.2,r 1
40,P237931.12.3,r 1
41,P237931.12.4,r 1
42,P237931.12.5,r 1
43,P237931.13.1,r 2
44,P237931.13.2,r 2
45,P237931.13.3,r 2
46,P237931.13.4,r 2
47,P237931.13.5,r 2
48,P237931.13.6,r 2
49,P237931.14,
50,P237931.15.1,r 3
51,P237931.15.2,r 3
52,P237931.15.3,r 3
53,P237931.15.4,r 3
54,P237931.16.1,r 4
55,P237931.16.2,r 4
56,P237931.16.3,r 4
57,P237931.17.1,r 5
58,P237931.17.2,r 5
59,P237931.17.3,r 5
60,P237931.17.4,r 5
61,P237931.18,
62,P237931.19.1,r 6
63,P237931.19.2,r 6
0,P336240.2.1,o 1
1,P336240.2.2,o 1
2,P336240.2.3,o 1
3,P336240.2.4,o 1
4,P336240.3.1,o 2
5,P336240.3.2,o 2
6,P336240.3.3,o 2
7,P336240.4.1,o 3
8,P336240.4.2,o 3
9,P336240.4.3,o 3
10,P336240.5.1,o 4
11,P336240.5.2,o 4
12,P336240.5.3,o 4
13,P336240.6.1,o 5
14,P336240.7.1,o 6
15,P336240.7.2,o 6
16,P336240.7.3,o 6
17,P336240.8.1,o 7
18,P336240.9.1,o 8
19,P336240.9.2,o 8
20,P336240.9.3,o 8
21,P336240.9.4,o 8
22,P336240.10.1,o 9
23,P336240.10.2,o 9
24,P336240.11.1,o 10
25,P336240.11.2,o 10
26,P336240.13.1,r 1
27,P336240.13.2,r 1
28,P336240.13.3,r 1
29,P336240.13.4,r 1
30,P336240.14.1,r 2
31,P336240.15.1,r 3
32,P336240.15.2,r 3
33,P336240.16.1,r 4
34,P336240.17.1,r 5
35,P336240.17.2,r 5
36,P336240.17.3,r 5
37,P336240.18.1,r 6
38,P336240.18.2,r 6
39,P336240.19.1,r 7
40,P336240.19.2,r 7
41,P336240.19.3,r 7
42,P336240.19.4,r 7
43,P336240.20.1,r 8
0,P237294.1.1,1
1,P237294.1.2,1
2,P237294.1.3,1
3,P237294.1.4,1
4,P237294.1.5,1
5,P237294.2.1,2
6,P237294.2.2,2
7,P237294.2.3,2
8,P237294.2.4,2
9,P237294.3.1,3
10,P237294.3.2,3
11,P237294.3.3,3
12,P237294.3.4,3
13,P237294.4.1,4
14,P237294.4.2,4
15,P237294.4.3,4
16,P237294.5.1,5
17,P237294.6.1,6
18,P237294.6.2,6
19,P237294.6.3,6
20,P237294.7.1,7
21,P237294.7.2,7
22,P237294.7.3,7
23,P237294.9.1,r 1
24,P237294.10.1,r 2
25,P237294.10.2,r 2
26,P237294.10.3,r 2
27,P237294.11,
28,P237294.12.1,r 3
29,P237294.12.2,r 3
0,P238078.2.1,o 1
1,P238078.2.2,o 1
2,P238078.2.3,o 1
3,P238078.2.4,o 1
4,P238078.3.1,o 2
5,P238078.3.2,o 2
6,P238078.4.1,o 3
7,P238078.4.2,o 3
8,P238078.4.3,o 3
9,P238078.5.1,o 4
10,P238078.5.2,o 4
11,P238078.5.3,o 4
12,P238078.5.4,o 4
13,P238078.6.1,o 5
14,P238078.6.2,o 5
15,P238078.6.3,o 5
16,P238078.6.4,o 5
17,P238078.10.1,r 1'
18,P238078.10.2,r 1'
19,P238078.10.3,r 1'
20,P238078.10.4,r 1'
21,P238078.11.1,r 2'
22,P238078.11.2,r 2'
23,P238078.12.1,r 3'
24,P238078.12.2,r 3'
25,P238078.12.3,r 3'
26,P238078.12.4,r 3'
27,P238078.12.5,r 3'
28,P238078.12.6,r 3'
0,P238628.5.1,r 1'
1,P238628.5.2,r 1'
2,P238628.5.3,r 1'
3,P238628.5.4,r 1'
4,P238628.6,
5,P238628.7.1,r 2'
6,P238628.7.2,r 2'
0,P336486.2.1,o 1
1,P336486.2.2,o 1
2,P336486.2.3,o 1
3,P336486.2.4,o 1
4,P336486.2.5,o 1
5,P336486.2.6,o 1
6,P336486.2.1001,o 1
7,P336486.2.1002,o 1
8,P336486.3.1,o 2
9,P336486.3.2,o 2
10,P336486.3.3,o 2
11,P336486.3.4,o 2
12,P336486.4,
13,P336486.5.1,o 3
14,P336486.5.2,o 3
15,P336486.5.3,o 3
16,P336486.5.4,o 3
17,P336486.5.5,o 3
18,P336486.5.6,o 3
19,P336486.6.1,o 4
20,P336486.6.2,o 4
21,P336486.6.3,o 4
22,P336486.6.4,o 4
23,P336486.6.5,o 4
24,P336486.7.1,o 5
25,P336486.7.2,o 5
26,P336486.7.3,o 5
27,P336486.7.4,o 5
