0,P393638.2.1,o 1
1,P393638.2.2,o 1
2,P393638.2.3,o 1
3,P393638.2.4,o 1
4,P393638.2.5,o 1
5,P393638.2.6,o 1
6,P393638.3.1,o 2
7,P393638.3.2,o 2
8,P393638.3.3,o 2
9,P393638.3.4,o 2
10,P393638.3.5,o 2
11,P393638.3.6,o 2
12,P393638.3.7,o 2
13,P393638.3.8,o 2
14,P393638.3.9,o 2
15,P393638.3.10,o 2
16,P393638.4.1,o 3
17,P393638.4.2,o 3
18,P393638.4.3,o 3
19,P393638.4.4,o 3
20,P393638.4.5,o 3
21,P393638.4.6,o 3
22,P393638.4.7,o 3
23,P393638.4.8,o 3
24,P393638.5.1,o 4
25,P393638.5.2,o 4
26,P393638.5.3,o 4
27,P393638.5.4,o 4
28,P393638.5.5,o 4
29,P393638.5.6,o 4
30,P393638.6.1,o 5
31,P393638.6.2,o 5
32,P393638.6.3,o 5
33,P393638.6.4,o 5
34,P393638.6.5,o 5
35,P393638.6.6,o 5
36,P393638.6.7,o 5
37,P393638.6.8,o 5
38,P393638.6.9,o 5
39,P393638.7.1,o 6
40,P393638.7.2,o 6
41,P393638.7.3,o 6
42,P393638.7.4,o 6
43,P393638.7.5,o 6
44,P393638.7.6,o 6
45,P393638.7.7,o 6
46,P393638.7.8,o 6
47,P393638.7.9,o 6
48,P393638.8.1,o 7
49,P393638.8.2,o 7
50,P393638.8.3,o 7
51,P393638.8.4,o 7
52,P393638.8.5,o 7
53,P393638.8.6,o 7
54,P393638.8.7,o 7
55,P393638.9.1,o 8
56,P393638.9.2,o 8
57,P393638.9.3,o 8
58,P393638.9.4,o 8
59,P393638.9.5,o 8
60,P393638.9.6,o 8
61,P393638.9.7,o 8
62,P393638.9.8,o 8
63,P393638.10.1,o 9
64,P393638.10.2,o 9
65,P393638.10.3,o 9
66,P393638.10.4,o 9
67,P393638.10.5,o 9
68,P393638.10.6,o 9
69,P393638.11.1,o 10
70,P393638.11.2,o 10
71,P393638.11.3,o 10
72,P393638.11.4,o 10
73,P393638.12.1,o 11
74,P393638.12.2,o 11
75,P393638.12.3,o 11
76,P393638.12.4,o 11
77,P393638.12.5,o 11
78,P393638.13.1,o 12
79,P393638.13.2,o 12
80,P393638.13.3,o 12
81,P393638.13.4,o 12
82,P393638.13.5,o 12
83,P393638.13.6,o 12
84,P393638.14.1,o 13
85,P393638.14.2,o 13
86,P393638.14.3,o 13
87,P393638.14.4,o 13
88,P393638.14.5,o 13
89,P393638.15.1,o 14
90,P393638.15.2,o 14
91,P393638.15.3,o 14
92,P393638.15.4,o 14
93,P393638.15.5,o 14
94,P393638.15.6,o 14
95,P393638.15.7,o 14
96,P393638.19.1,r 1'
97,P393638.19.2,r 1'
98,P393638.19.3,r 1'
99,P393638.19.4,r 1'
100,P393638.19.5,r 1'
101,P393638.19.6,r 1'
102,P393638.19.7,r 1'
103,P393638.19.8,r 1'
104,P393638.19.9,r 1'
105,P393638.19.10,r 1'
106,P393638.19.11,r 1'
107,P393638.20.1,r 2'
108,P393638.20.2,r 2'
109,P393638.20.3,r 2'
110,P393638.20.4,r 2'
111,P393638.20.5,r 2'
112,P393638.20.6,r 2'
113,P393638.20.7,r 2'
114,P393638.20.8,r 2'
115,P393638.20.9,r 2'
116,P393638.20.10,r 2'
117,P393638.20.11,r 2'
118,P393638.21.1,r 3'
119,P393638.21.2,r 3'
120,P393638.21.3,r 3'
121,P393638.21.4,r 3'
122,P393638.21.5,r 3'
123,P393638.21.6,r 3'
124,P393638.21.7,r 3'
125,P393638.21.8,r 3'
126,P393638.21.9,r 3'
127,P393638.22.1,r 4'
128,P393638.22.2,r 4'
129,P393638.22.3,r 4'
130,P393638.22.4,r 4'
131,P393638.22.5,r 4'
132,P393638.22.6,r 4'
133,P393638.22.7,r 4'
134,P393638.22.8,r 4'
0,P224422.2.1,o 1
1,P224422.2.2,o 1
2,P224422.2.3,o 1
3,P224422.3.1,o 2
4,P224422.3.2,o 2
5,P224422.5.1,o 3
6,P224422.5.1,o 3
7,P224422.6.1,o 4
8,P224422.6.2,o 4
9,P224422.6.3,o 4
10,P224422.7.1,o 5
11,P224422.8.1,o 6
12,P224422.8.2,o 6
13,P224422.9.1,o 7
14,P224422.10.1,o 8
15,P224422.10.2,o 8
16,P224422.10.3,o 8
17,P224422.11.1,o 9
18,P224422.11.2,o 9
19,P224422.12.1,o 10
20,P224422.13.1,o 11
21,P224422.13.2,o 11
22,P224422.13.3,o 11
23,P224422.14.1,o 12
24,P224422.14.2,o 12
25,P224422.14.2,o 12
