0,P336787.2.1,o 1
1,P336787.2.2,o 1
2,P336787.2.3,o 1
3,P336787.3.1,o 2
4,P336787.3.2,o 2
5,P336787.3.3,o 2
6,P336787.3.4,o 2
7,P336787.4.1,o 3
8,P336787.4.2,o 3
9,P336787.4.3,o 3
10,P336787.4.4,o 3
11,P336787.4.5,o 3
12,P336787.4.6,o 3
13,P336787.4.7,o 3
14,P336787.4.8,o 3
15,P336787.4.9,o 3
16,P336787.4.10,o 3
0,P334640.2.1,o 1
1,P334640.2.2,o 1
2,P334640.2.2,o 1
3,P334640.2.3,o 1
4,P334640.3.1,o 2
5,P334640.3.2,o 2
6,P334640.4.1,o 3
7,P334640.4.2,o 3
8,P334640.4.3,o 3
9,P334640.4.4,o 3
10,P334640.4.4,o 3
11,P334640.4.5,o 3
12,P334640.5.1,o 4
13,P334640.5.2,o 4
14,P334640.5.3,o 4
15,P334640.6.1,o 5
16,P334640.6.2,o 5
17,P334640.6.2,o 5
18,P334640.6.3,o 5
19,P334640.6.4,o 5
20,P334640.7.1,o 6
21,P334640.7.2,o 6
22,P334640.7.3,o 6
23,P334640.7.4,o 6
24,P334640.7.5,o 6
25,P334640.7.6,o 6
26,P334640.7.7,o 6
27,P334640.8.1,o 7
28,P334640.8.2,o 7
29,P334640.8.3,o 7
30,P334640.8.4,o 7
31,P334640.8.5,o 7
32,P334640.8.6,o 7
33,P334640.8.7,o 7
34,P334640.8.8,o 7
35,P334640.8.9,o 7
36,P334640.8.10,o 7
37,P334640.12.1,r 1'
38,P334640.12.2,r 1'
39,P334640.12.3,r 1'
40,P334640.13.1,r 2'
41,P334640.14.1,r 3'
42,P334640.14.2,r 3'
43,P334640.14.3,r 3'
44,P334640.15.1,r 4'
45,P334640.15.2,r 4'
46,P334640.15.3,r 4'
47,P334640.15.4,r 4'
48,P334640.16.1,r 5'
49,P334640.17.1,r 6'
50,P334640.17.2,r 6'
0,P334869.3.1,o 1'
1,P334869.3.2,o 1'
2,P334869.3.3,o 1'
3,P334869.3.4,o 1'
4,P334869.3.5,o 1'
