0,P334489.2.1,o 1
1,P334489.2.2,o 1
2,P334489.2.3,o 1
3,P334489.3.1,o 2
4,P334489.3.2,o 2
5,P334489.4.1,o 3
6,P334489.4.2,o 3
7,P334489.4.3,o 3
8,P334489.4.4,o 3
9,P334489.5.1,o 4
10,P334489.5.2,o 4
11,P334489.5.3,o 4
12,P334489.5.4,o 4
13,P334489.6.1,o 5
14,P334489.6.2,o 5
15,P334489.7.1,o 6
16,P334489.7.2,o 6
17,P334489.7.3,o 6
18,P334489.8.1,o 7
19,P334489.8.2,o 7
20,P334489.9.1,o 8
21,P334489.10.1,o 9
22,P334489.10.2,o 9
23,P334489.10.3,o 9
24,P334489.11.1,o 10
25,P334489.11.2,o 10
26,P334489.12.1,o 11
27,P334489.12.2,o 11
28,P334489.12.3,o 11
29,P334489.12.4,o 11
30,P334489.12.5,o 11
31,P334489.16.1,r 1'
32,P334489.16.2,r 1'
33,P334489.16.3,r 1'
34,P334489.17.1,r 2'
35,P334489.18.1,r 3'
36,P334489.18.2,r 3'
37,P334489.19.1,r 4'
38,P334489.19.2,r 4'
39,P334489.20.1,r 5'
40,P334489.20.2,r 5'
41,P334489.20.3,r 5'
42,P334489.21.1,r 6'
43,P334489.21.2,r 6'
44,P334489.22.1,r 7'
0,P237926.2.1,o 1
1,P237926.2.2,o 1
2,P237926.2.3,o 1
3,P237926.3.1,o 2
4,P237926.3.2,o 2
5,P237926.3.3,o 2
6,P237926.3.4,o 2
7,P237926.4.1,o 3
8,P237926.4.2,o 3
9,P237926.4.3,o 3
10,P237926.4.4,o 3
11,P237926.4.5,o 3
12,P237926.4.6,o 3
13,P237926.5.1,o 4
14,P237926.5.2,o 4
15,P237926.5.3,o 4
16,P237926.5.4,o 4
17,P237926.5.5,o 4
18,P237926.5.6,o 4
19,P237926.6.1,o 5
20,P237926.6.2,o 5
21,P237926.6.3,o 5
22,P237926.6.4,o 5
23,P237926.7.1,o 6
24,P237926.7.2,o 6
25,P237926.7.3,o 6
26,P237926.7.4,o 6
27,P237926.7.5,o 6
28,P237926.8.1,o 7
29,P237926.8.2,o 7
30,P237926.8.3,o 7
31,P237926.9.1,o 8
32,P237926.9.2,o 8
33,P237926.10.1,o 9
34,P237926.10.2,o 9
35,P237926.10.3,o 9
36,P237926.10.4,o 9
37,P237926.10.5,o 9
38,P237926.11.1,o 10
39,P237926.11.2,o 10
40,P237926.11.3,o 10
41,P237926.12.1,o 11
42,P237926.12.2,o 11
43,P237926.12.3,o 11
44,P237926.13.1,o 12
45,P237926.13.2,o 12
46,P237926.13.3,o 12
47,P237926.14.1,o 13
48,P237926.14.2,o 13
49,P237926.14.3,o 13
50,P237926.14.4,o 13
51,P237926.14.5,o 13
52,P237926.15.1,o 14
53,P237926.15.2,o 14
54,P237926.15.3,o 14
55,P237926.15.4,o 14
56,P237926.15.5,o 14
57,P237926.16.1,o 15
58,P237926.16.2,o 15
59,P237926.16.3,o 15
60,P237926.16.4,o 15
61,P237926.17.1,o 16
62,P237926.17.2,o 16
63,P237926.17.3,o 16
64,P237926.17.4,o 16
65,P237926.17.5,o 16
66,P237926.18.1,o 17
67,P237926.18.2,o 17
68,P237926.18.3,o 17
69,P237926.18.4,o 17
70,P237926.20.1,r 1
71,P237926.20.2,r 1
72,P237926.20.3,r 1
73,P237926.20.4,r 1
74,P237926.21.1,r 2
75,P237926.21.2,r 2
76,P237926.21.3,r 2
77,P237926.21.4,r 2
78,P237926.22.1,r 3
79,P237926.22.2,r 3
80,P237926.22.3,r 3
81,P237926.23.1,r 4
82,P237926.23.2,r 4
83,P237926.23.3,r 4
84,P237926.23.4,r 4
85,P237926.24.1,r 5
86,P237926.24.2,r 5
87,P237926.24.3,r 5
88,P237926.24.4,r 5
89,P237926.24.5,r 5
90,P237926.25.1,r 6
91,P237926.25.2,r 6
92,P237926.25.3,r 6
93,P237926.25.4,r 6
94,P237926.25.5,r 6
95,P237926.26.1,r 7
96,P237926.26.2,r 7
97,P237926.26.3,r 7
98,P237926.26.4,r 7
99,P237926.26.5,r 7
100,P237926.27.1,r 8
101,P237926.27.2,r 8
102,P237926.27.3,r 8
103,P237926.27.4,r 8
104,P237926.27.5,r 8
105,P237926.27.6,r 8
106,P237926.28.1,r 9
107,P237926.28.2,r 9
108,P237926.28.3,r 9
109,P237926.28.4,r 9
110,P237926.28.5,r 9
111,P237926.28.6,r 9
112,P237926.28.7,r 9
113,P237926.29.1,r 10
114,P237926.29.2,r 10
115,P237926.29.3,r 10
116,P237926.29.4,r 10
117,P237926.29.5,r 10
118,P237926.29.6,r 10
119,P237926.29.7,r 10
120,P237926.30.1,r 11
121,P237926.30.2,r 11
122,P237926.30.3,r 11
123,P237926.30.4,r 11
124,P237926.30.5,r 11
125,P237926.30.6,r 11
126,P237926.30.7,r 11
127,P237926.32.1,r 14
128,P237926.32.2,r 14
129,P237926.32.3,r 14
130,P237926.32.4,r 14
131,P237926.32.5,r 14
132,P237926.32.6,r 14
133,P237926.32.7,r 14
134,P237926.33.1,r 15
135,P237926.33.2,r 15
136,P237926.33.3,r 15
137,P237926.33.4,r 15
138,P237926.33.5,r 15
139,P237926.33.6,r 15
140,P237926.34.1,r 16
141,P237926.34.2,r 16
142,P237926.34.3,r 16
143,P237926.34.4,r 16
144,P237926.34.5,r 16
