0,P336216.3.1,o i 1
1,P336216.3.2,o i 1
2,P336216.3.3,o i 1
3,P336216.3.4,o i 1
4,P336216.3.5,o i 1
5,P336216.3.6,o i 1
6,P336216.3.7,o i 1
7,P336216.3.8,o i 1
8,P336216.3.9,o i 1
9,P336216.3.10,o i 1
10,P336216.3.11,o i 1
11,P336216.3.12,o i 1
12,P336216.3.13,o i 1
13,P336216.3.14,o i 1
14,P336216.4.1,o i 2
15,P336216.4.2,o i 2
16,P336216.4.3,o i 2
17,P336216.4.4,o i 2
18,P336216.4.5,o i 2
19,P336216.4.6,o i 2
20,P336216.4.7,o i 2
21,P336216.4.8,o i 2
22,P336216.4.9,o i 2
23,P336216.4.10,o i 2
24,P336216.4.11,o i 2
25,P336216.4.12,o i 2
26,P336216.4.13,o i 2
27,P336216.4.14,o i 2
28,P336216.4.15,o i 2
29,P336216.4.16,o i 2
30,P336216.5.1,o i 3
31,P336216.5.2,o i 3
32,P336216.5.3,o i 3
33,P336216.5.4,o i 3
34,P336216.5.5,o i 3
35,P336216.5.6,o i 3
36,P336216.5.7,o i 3
37,P336216.5.8,o i 3
38,P336216.5.9,o i 3
39,P336216.5.10,o i 3
40,P336216.5.11,o i 3
41,P336216.5.12,o i 3
42,P336216.5.13,o i 3
43,P336216.6.1,o i 4
44,P336216.6.2,o i 4
45,P336216.6.3,o i 4
46,P336216.6.4,o i 4
47,P336216.6.5,o i 4
48,P336216.6.6,o i 4
49,P336216.6.7,o i 4
50,P336216.6.8,o i 4
51,P336216.6.9,o i 4
52,P336216.6.10,o i 4
53,P336216.6.11,o i 4
54,P336216.6.12,o i 4
55,P336216.6.13,o i 4
56,P336216.6.14,o i 4
57,P336216.6.15,o i 4
58,P336216.7.1,o i 5
59,P336216.7.2,o i 5
60,P336216.7.3,o i 5
61,P336216.7.4,o i 5
62,P336216.7.5,o i 5
63,P336216.7.6,o i 5
64,P336216.8.1,o i 6
65,P336216.8.2,o i 6
66,P336216.8.3,o i 6
67,P336216.8.4,o i 6
68,P336216.8.5,o i 6
69,P336216.8.6,o i 6
70,P336216.8.7,o i 6
71,P336216.8.8,o i 6
72,P336216.9,
73,P336216.10.1,o i 7
74,P336216.10.2,o i 7
75,P336216.10.3,o i 7
76,P336216.10.4,o i 7
77,P336216.10.5,o i 7
78,P336216.10.6,o i 7
79,P336216.11.1,o i 8
80,P336216.11.2,o i 8
81,P336216.11.3,o i 8
82,P336216.11.4,o i 8
83,P336216.11.5,o i 8
84,P336216.11.6,o i 8
85,P336216.11.7,o i 8
86,P336216.11.8,o i 8
87,P336216.12.1,o i 9
88,P336216.12.2,o i 9
89,P336216.12.3,o i 9
90,P336216.12.4,o i 9
91,P336216.12.5,o i 9
92,P336216.12.6,o i 9
93,P336216.13.1,o i 10
94,P336216.13.2,o i 10
95,P336216.13.3,o i 10
96,P336216.13.4,o i 10
97,P336216.14.1,o i 11
98,P336216.14.2,o i 11
99,P336216.14.3,o i 11
100,P336216.14.3,o i 11
101,P336216.14.4,o i 11
102,P336216.14.4,o i 11
103,P336216.15.1,o i 12
104,P336216.15.2,o i 12
105,P336216.15.3,o i 12
106,P336216.15.3,o i 12
107,P336216.15.4,o i 12
108,P336216.15.4,o i 12
109,P336216.16.1,o i 13
110,P336216.16.2,o i 13
111,P336216.16.3,o i 13
112,P336216.16.4,o i 13
113,P336216.16.5,o i 13
114,P336216.16.6,o i 13
115,P336216.16.7,o i 13
116,P336216.16.8,o i 13
117,P336216.17.1,o i 14
118,P336216.17.2,o i 14
119,P336216.17.3,o i 14
120,P336216.17.4,o i 14
121,P336216.17.5,o i 14
122,P336216.17.6,o i 14
123,P336216.17.7,o i 14
124,P336216.17.8,o i 14
125,P336216.17.9,o i 14
126,P336216.17.10,o i 14
127,P336216.17.11,o i 14
128,P336216.20.1,o i 19'
129,P336216.20.2,o i 19'
130,P336216.20.3,o i 19'
131,P336216.20.4,o i 19'
132,P336216.20.5,o i 19'
133,P336216.20.6,o i 19'
134,P336216.20.7,o i 19'
135,P336216.20.8,o i 19'
136,P336216.20.9,o i 19'
137,P336216.20.10,o i 19'
138,P336216.21.1,o i 20'
139,P336216.21.2,o i 20'
140,P336216.21.3,o i 20'
141,P336216.21.4,o i 20'
142,P336216.21.5,o i 20'
143,P336216.21.6,o i 20'
144,P336216.21.7,o i 20'
145,P336216.22.1,o i 21'
146,P336216.22.2,o i 21'
147,P336216.22.3,o i 21'
148,P336216.22.4,o i 21'
149,P336216.23.1,o i 22'
150,P336216.23.2,o i 22'
151,P336216.23.3,o i 22'
152,P336216.23.4,o i 22'
153,P336216.24.1,o i 23'
154,P336216.24.2,o i 23'
155,P336216.24.3,o i 23'
156,P336216.24.4,o i 23'
157,P336216.24.5,o i 23'
158,P336216.24.6,o i 23'
159,P336216.25.1,o i 24'
160,P336216.25.2,o i 24'
161,P336216.25.3,o i 24'
162,P336216.26.1,o i 25'
163,P336216.26.2,o i 25'
164,P336216.26.3,o i 25'
165,P336216.26.4,o i 25'
166,P336216.27.1,o i 26'
167,P336216.27.2,o i 26'
168,P336216.27.3,o i 26'
169,P336216.27.4,o i 26'
170,P336216.27.5,o i 26'
171,P336216.28.1,o i 27'
172,P336216.28.2,o i 27'
173,P336216.28.3,o i 27'
174,P336216.29,
175,P336216.30.1,o i 28'
176,P336216.30.2,o i 28'
177,P336216.30.3,o i 28'
178,P336216.30.4,o i 28'
179,P336216.30.5,o i 28'
180,P336216.30.6,o i 28'
181,P336216.30.7,o i 28'
182,P336216.31.1,o i 29'
183,P336216.31.2,o i 29'
184,P336216.32.1,o i 30'
185,P336216.32.2,o i 30'
186,P336216.32.3,o i 30'
187,P336216.32.4,o i 30'
188,P336216.32.5,o i 30'
189,P336216.32.6,o i 30'
190,P336216.33.1,o i 31'
191,P336216.33.2,o i 31'
192,P336216.33.3,o i 31'
193,P336216.33.4,o i 31'
194,P336216.33.5,o i 31'
195,P336216.34.1,o i 32'
196,P336216.34.2,o i 32'
197,P336216.34.3,o i 32'
198,P336216.34.4,o i 32'
199,P336216.34.5,o i 32'
200,P336216.38.1,o ii 1'
201,P336216.38.2,o ii 1'
202,P336216.38.3,o ii 1'
203,P336216.38.4,o ii 1'
204,P336216.38.5,o ii 1'
205,P336216.38.6,o ii 1'
206,P336216.38.7,o ii 1'
207,P336216.39.1,o ii 2'
208,P336216.39.2,o ii 2'
209,P336216.39.3,o ii 2'
210,P336216.39.4,o ii 2'
211,P336216.39.5,o ii 2'
212,P336216.40.1,o ii 3'
213,P336216.40.2,o ii 3'
214,P336216.41.1,o ii 4'
215,P336216.41.2,o ii 4'
216,P336216.41.3,o ii 4'
217,P336216.41.4,o ii 4'
218,P336216.41.5,o ii 4'
219,P336216.41.6,o ii 4'
220,P336216.42.1,o ii 5'
221,P336216.42.2,o ii 5'
222,P336216.42.3,o ii 5'
223,P336216.42.4,o ii 5'
224,P336216.42.5,o ii 5'
225,P336216.42.6,o ii 5'
226,P336216.42.7,o ii 5'
227,P336216.42.8,o ii 5'
228,P336216.43.1,o ii 6'
229,P336216.43.2,o ii 6'
230,P336216.43.3,o ii 6'
231,P336216.43.4,o ii 6'
232,P336216.43.5,o ii 6'
233,P336216.43.6,o ii 6'
234,P336216.43.7,o ii 6'
235,P336216.44.1,o ii 7'
236,P336216.44.2,o ii 7'
237,P336216.44.3,o ii 7'
238,P336216.44.4,o ii 7'
239,P336216.45,
240,P336216.46.1,o ii 8'
241,P336216.46.2,o ii 8'
242,P336216.46.3,o ii 8'
243,P336216.46.4,o ii 8'
244,P336216.46.5,o ii 8'
245,P336216.46.6,o ii 8'
246,P336216.47.1,o ii 9'
247,P336216.47.2,o ii 9'
248,P336216.47.3,o ii 9'
249,P336216.47.4,o ii 9'
250,P336216.47.5,o ii 9'
251,P336216.48.1,o ii 10'
252,P336216.48.2,o ii 10'
253,P336216.48.3,o ii 10'
254,P336216.48.4,o ii 10'
255,P336216.48.5,o ii 10'
256,P336216.49.1,o ii 11'
257,P336216.49.2,o ii 11'
258,P336216.50.1,o ii 12'
259,P336216.50.2,o ii 12'
260,P336216.50.3,o ii 12'
261,P336216.50.4,o ii 12'
262,P336216.50.5,o ii 12'
263,P336216.51.1,o ii 13'
264,P336216.51.2,o ii 13'
265,P336216.51.3,o ii 13'
266,P336216.51.4,o ii 13'
267,P336216.52.1,o ii 14'
268,P336216.52.2,o ii 14'
269,P336216.52.3,o ii 14'
270,P336216.52.4,o ii 14'
271,P336216.52.5,o ii 14'
272,P336216.52.6,o ii 14'
273,P336216.52.7,o ii 14'
274,P336216.53.1,o ii 15'
275,P336216.53.2,o ii 15'
276,P336216.53.3,o ii 15'
277,P336216.53.4,o ii 15'
278,P336216.53.5,o ii 15'
