0,P238444.2.1,o 1
1,P238444.2.2,o 1
2,P238444.2.3,o 1
3,P238444.3.1,o 2
4,P238444.3.2,o 2
5,P238444.4.1,o 3
6,P238444.4.2,o 3
7,P238444.4.3,o 3
8,P238444.4.4,o 3
9,P238444.4.5,o 3
10,P238444.5.1,o 4
11,P238444.5.2,o 4
12,P238444.5.3,o 4
13,P238444.5.4,o 4
14,P238444.6.1,o 5
15,P238444.6.2,o 5
16,P238444.6.3,o 5
17,P238444.7.1,o 6
18,P238444.7.2,o 6
19,P238444.7.3,o 6
20,P238444.7.4,o 6
21,P238444.7.5,o 6
22,P238444.8.1,o 7
23,P238444.8.2,o 7
24,P238444.8.3,o 7
25,P238444.8.4,o 7
26,P238444.8.5,o 7
27,P238444.9.1,o 8
28,P238444.9.2,o 8
29,P238444.9.3,o 8
30,P238444.9.4,o 8
31,P238444.9.5,o 8
32,P238444.10.1,o 9
33,P238444.10.2,o 9
34,P238444.10.3,o 9
35,P238444.11.1,o 10
36,P238444.11.2,o 10
37,P238444.11.3,o 10
38,P238444.12.1,o 11
39,P238444.12.2,o 11
40,P238444.12.3,o 11
41,P238444.12.4,o 11
42,P238444.12.5,o 11
43,P238444.12.6,o 11
44,P238444.12.7,o 11
45,P238444.12.8,o 11
46,P238444.13.1,o 12
47,P238444.13.2,o 12
48,P238444.13.3,o 12
49,P238444.13.4,o 12
50,P238444.13.5,o 12
51,P238444.13.6,o 12
52,P238444.13.7,o 12
53,P238444.14.1,o 13
54,P238444.14.2,o 13
55,P238444.14.3,o 13
56,P238444.14.4,o 13
57,P238444.14.5,o 13
58,P238444.14.6,o 13
59,P238444.14.7,o 13
60,P238444.14.8,o 13
61,P238444.15.1,o 14
62,P238444.15.2,o 14
63,P238444.15.3,o 14
64,P238444.15.4,o 14
65,P238444.15.5,o 14
66,P238444.15.6,o 14
67,P238444.16.1,o 15
68,P238444.16.2,o 15
69,P238444.16.3,o 15
70,P238444.16.4,o 15
71,P238444.16.5,o 15
72,P238444.16.6,o 15
73,P238444.17.1,o 16
74,P238444.17.2,o 16
75,P238444.17.3,o 16
76,P238444.17.4,o 16
77,P238444.17.5,o 16
78,P238444.17.6,o 16
79,P238444.17.7,o 16
80,P238444.18.1,o 17
81,P238444.18.2,o 17
82,P238444.18.3,o 17
83,P238444.18.4,o 17
84,P238444.18.5,o 17
85,P238444.19.1,o 18
86,P238444.19.2,o 18
87,P238444.19.3,o 18
88,P238444.19.4,o 18
89,P238444.19.5,o 18
90,P238444.19.6,o 18
91,P238444.19.7,o 18
92,P238444.19.8,o 18
93,P238444.19.9,o 18
94,P238444.23.1,r 1'
95,P238444.23.2,r 1'
96,P238444.23.3,r 1'
97,P238444.23.4,r 1'
98,P238444.23.5,r 1'
99,P238444.23.6,r 1'
100,P238444.23.7,r 1'
101,P238444.23.8,r 1'
102,P238444.24.1,r 2'
103,P238444.24.2,r 2'
104,P238444.24.3,r 2'
105,P238444.24.4,r 2'
106,P238444.24.5,r 2'
107,P238444.24.6,r 2'
108,P238444.24.7,r 2'
109,P238444.24.8,r 2'
110,P238444.25.1,r 3'
111,P238444.25.2,r 3'
112,P238444.25.3,r 3'
113,P238444.25.4,r 3'
114,P238444.25.5,r 3'
115,P238444.25.6,r 3'
116,P238444.26.1,r 4'
117,P238444.26.2,r 4'
118,P238444.26.3,r 4'
119,P238444.27.1,r 5'
120,P238444.27.2,r 5'
121,P238444.27.3,r 5'
122,P238444.27.4,r 5'
123,P238444.28.1,r 6'
124,P238444.28.2,r 6'
125,P238444.28.3,r 6'
126,P238444.28.4,r 6'
127,P238444.29.1,r 7'
128,P238444.29.2,r 7'
129,P238444.29.3,r 7'
130,P238444.29.4,r 7'
131,P238444.29.5,r 7'
132,P238444.29.6,r 7'
133,P238444.29.7,r 7'
134,P238444.30.1,r 8'
135,P238444.30.2,r 8'
136,P238444.30.2,r 8'
137,P238444.30.3,r 8'
138,P238444.31.1,r 9'
139,P238444.31.2,r 9'
140,P238444.31.3,r 9'
141,P238444.31.4,r 9'
142,P238444.32.1,r 10'
143,P238444.32.2,r 10'
144,P238444.32.3,r 10'
145,P238444.32.4,r 10'
146,P238444.33.1,r 11'
147,P238444.33.2,r 11'
148,P238444.34.1,r 12'
149,P238444.34.2,r 12'
150,P238444.34.3,r 12'
151,P238444.35.1,r 13'
152,P238444.35.2,r 13'
153,P238444.35.3,r 13'
154,P238444.35.4,r 13'
