0,P238075.3.1,o 1'
1,P238075.3.2,o 1'
2,P238075.3.3,o 1'
3,P238075.3.4,o 1'
4,P238075.3.5,o 1'
5,P238075.3.6,o 1'
6,P238075.3.7,o 1'
7,P238075.3.8,o 1'
8,P238075.3.9,o 1'
9,P238075.4.1,o 2'
10,P238075.4.2,o 2'
11,P238075.4.3,o 2'
12,P238075.4.4,o 2'
13,P238075.4.5,o 2'
14,P238075.4.6,o 2'
15,P238075.4.7,o 2'
16,P238075.5.1,o 3'
17,P238075.5.2,o 3'
18,P238075.5.3,o 3'
19,P238075.5.4,o 3'
20,P238075.5.5,o 3'
21,P238075.5.6,o 3'
22,P238075.6.1,o 4'
23,P238075.6.2,o 4'
24,P238075.6.3,o 4'
25,P238075.6.4,o 4'
26,P238075.6.5,o 4'
27,P238075.7.1,o 5'
28,P238075.7.2,o 5'
29,P238075.7.3,o 5'
30,P238075.7.4,o 5'
31,P238075.7.5,o 5'
32,P238075.7.6,o 5'
33,P238075.8.1,o 6'
34,P238075.8.2,o 6'
35,P238075.8.3,o 6'
36,P238075.8.4,o 6'
37,P238075.8.5,o 6'
38,P238075.8.6,o 6'
39,P238075.9.1,o 7'
40,P238075.9.2,o 7'
41,P238075.9.3,o 7'
42,P238075.9.4,o 7'
43,P238075.9.5,o 7'
44,P238075.10.1,o 8'
45,P238075.10.2,o 8'
46,P238075.10.3,o 8'
47,P238075.10.4,o 8'
48,P238075.10.5,o 8'
49,P238075.10.6,o 8'
50,P238075.11.1,o 9'
51,P238075.11.2,o 9'
52,P238075.11.3,o 9'
53,P238075.11.4,o 9'
54,P238075.11.5,o 9'
55,P238075.12.1,o 10'
56,P238075.12.2,o 10'
57,P238075.12.3,o 10'
58,P238075.12.4,o 10'
59,P238075.12.5,o 10'
60,P238075.12.6,o 10'
61,P238075.12.7,o 10'
62,P238075.14.1,b.e. 11'
63,P238075.14.2,b.e. 11'
64,P238075.14.3,b.e. 11'
65,P238075.14.4,b.e. 11'
66,P238075.14.5,b.e. 11'
67,P238075.14.6,b.e. 11'
68,P238075.14.7,b.e. 11'
69,P238075.15.1,b.e. 12'
70,P238075.15.2,b.e. 12'
71,P238075.15.3,b.e. 12'
72,P238075.15.4,b.e. 12'
73,P238075.15.5,b.e. 12'
74,P238075.15.6,b.e. 12'
75,P238075.16.1,b.e. 13'
76,P238075.16.2,b.e. 13'
77,P238075.16.3,b.e. 13'
78,P238075.16.4,b.e. 13'
79,P238075.16.5,b.e. 13'
80,P238075.17.1,b.e. 14'
81,P238075.17.2,b.e. 14'
82,P238075.17.3,b.e. 14'
83,P238075.17.4,b.e. 14'
84,P238075.17.5,b.e. 14'
85,P238075.17.6,b.e. 14'
86,P238075.17.7,b.e. 14'
87,P238075.19.1,r 1
88,P238075.19.2,r 1
89,P238075.19.3,r 1
90,P238075.19.4,r 1
91,P238075.19.5,r 1
92,P238075.19.6,r 1
93,P238075.20.1,r 2
94,P238075.20.2,r 2
95,P238075.20.3,r 2
96,P238075.20.4,r 2
97,P238075.20.5,r 2
98,P238075.20.6,r 2
99,P238075.20.7,r 2
100,P238075.21.1,r 3
101,P238075.21.2,r 3
102,P238075.21.3,r 3
103,P238075.21.4,r 3
104,P238075.21.5,r 3
105,P238075.21.6,r 3
106,P238075.22.1,r 4
107,P238075.22.2,r 4
108,P238075.22.3,r 4
109,P238075.22.4,r 4
110,P238075.22.5,r 4
111,P238075.22.6,r 4
112,P238075.22.7,r 4
113,P238075.23.1,r 5
114,P238075.23.2,r 5
115,P238075.23.3,r 5
116,P238075.23.4,r 5
117,P238075.23.5,r 5
118,P238075.23.6,r 5
119,P238075.23.7,r 5
120,P238075.23.8,r 5
121,P238075.24.1,r 6
122,P238075.24.2,r 6
123,P238075.24.3,r 6
124,P238075.24.4,r 6
125,P238075.24.5,r 6
126,P238075.24.6,r 6
127,P238075.24.7,r 6
128,P238075.25.1,r 7
129,P238075.25.2,r 7
130,P238075.25.3,r 7
131,P238075.25.4,r 7
132,P238075.25.5,r 7
133,P238075.25.6,r 7
134,P238075.25.7,r 7
135,P238075.25.8,r 7
136,P238075.26.1,r 8
137,P238075.26.2,r 8
138,P238075.26.3,r 8
139,P238075.26.4,r 8
140,P238075.26.5,r 8
141,P238075.26.6,r 8
142,P238075.26.7,r 8
143,P238075.27.1,r 9
144,P238075.27.2,r 9
145,P238075.27.3,r 9
146,P238075.27.4,r 9
147,P238075.27.5,r 9
148,P238075.27.6,r 9
149,P238075.27.7,r 9
150,P238075.28.1,r 10
151,P238075.28.2,r 10
152,P238075.28.3,r 10
153,P238075.28.4,r 10
154,P238075.28.5,r 10
155,P238075.28.6,r 10
156,P238075.28.7,r 10
157,P238075.29.1,r 11
158,P238075.29.2,r 11
159,P238075.29.3,r 11
160,P238075.29.4,r 11
161,P238075.29.5,r 11
162,P238075.29.6,r 11
163,P238075.29.7,r 11
164,P238075.29.8,r 11
165,P238075.30.1,r 12
166,P238075.30.2,r 12
167,P238075.30.3,r 12
168,P238075.30.4,r 12
169,P238075.30.5,r 12
170,P238075.30.6,r 12
171,P238075.30.7,r 12
172,P238075.30.8,r 12
173,P238075.31.1,r 13
174,P238075.31.2,r 13
175,P238075.31.3,r 13
176,P238075.31.4,r 13
177,P238075.31.5,r 13
178,P238075.31.6,r 13
179,P238075.31.7,r 13
180,P238075.31.8,r 13
181,P238075.32.1,r 14
182,P238075.32.2,r 14
183,P238075.32.3,r 14
184,P238075.32.4,r 14
