0	1	x	x	X	_	_	_	_	_	_
1	2	x	x	X	_	_	_	_	_	_
2	3	x	x	X	_	_	_	_	_	_
3	4	x	x	X	_	_	_	_	_	_
4	5	mi	mi	X	_	_	_	_	_	_
5	6	x	x	X	_	_	_	_	_	_
6	7	x	x	X	_	_	_	_	_	_
8	9	1}{d}x	1}{d}x	PROPN	PN	_	14	nsubj	_	_
10	11	PAB	PAB	X	_	_	_	_	_	_
12	13	ir	ir	X	_	_	_	_	_	_
13	14	mēte	mītu	ADJ	_	Gender=Masc|Number=Sing	_	_	_	_
14	15	x	x	X	_	_	_	_	_	_
15	16	x+x	x+x	X	_	_	_	_	_	_
17	18	MEŠ	MEŠ	X	_	_	_	_	_	_
18	19	ša	ša	X	_	_	_	_	_	_
19	20	Sikris	Sikris	PROPN	_	_	_	_	_	_
20	21	x	x	X	_	_	_	_	_	_
21	22	x-šu₂-nu	x-šu₂-nu	X	_	_	_	_	_	_
22	23	ihtalaqu	halāqu	VERB	_	Gender=Masc|Number=Plur|Person=3|Tense=Perf|Mood=Ind	_	_	_	_
23	24	ina	ina	ADP	_	_	26	case	_	_
24	25	pān	pānu	NOUN	_	Gender=Masc|Number=Sing|NounStem=Bound	24	fixed	_	_
25	26	Balṭi-iqbi	Balṭi-iqbi	PROPN	_	Gender=Masc|Number=Sing|Case=Gen	_	_	_	_
26	27	kammusu	kamsu	VERB	_	Gender=Masc|Number=Plur|Person=3|VerbForm=Stat	_	_	_	_
27	28	x	x	X	_	_	_	_	_	_
28	29	x	x	X	_	_	_	_	_	_
30	31	na	na	X	_	_	_	_	_	_
32	33	ni	ni	X	_	_	_	_	_	_
33	34	birte	birti	ADP	_	_	35	case	_	_
34	35	ēnāti	īnu	NOUN	_	Gender=Fem|Number=Plur|Case=Gen	38	obl	_	_
35	36	ša	ša	ADP	_	_	37	case	_	_
36	37	Balṭi-iqbi	Balṭi-iqbi	PROPN	_	Gender=Masc|Number=Sing|Case=Gen	35	nmod	_	_
37	38	lumaddidu	madādu	VERB	_	Gender=Masc|Number=Plur|Person=3|Mood=Prec|VerbStem=D	_	_	_	_
38	39	x	x	X	_	_	_	_	_	_
40	41	MEŠ	MEŠ	X	_	_	_	_	_	_
41	42	arhiš	arhiš	ADV	_	_	43	advmod	_	_
42	43	lušēṣia	aṣû	VERB	_	Gender=Masc|Number=Sing|Person=3|Mood=Prec|Ventive=Yes	38	ccomp	_	_
43	44	ana	ana	ADP	_	_	45	case	_	_
44	45	marʾīšu	māru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=3	_	_	_	_
45	46	liddin	tadānu	VERB	_	Gender=Masc|Number=Sing|Person=3|Mood=Prec	43	conj	_	_
46	47	lētiqa	etēqu	VERB	_	Gender=Masc|Number=Sing|Person=3|Mood=Prec|Ventive=Yes	_	_	_	_
47	48	lillika	alāku	VERB	_	Gender=Masc|Number=Sing|Person=3|Mood=Prec|Ventive=Yes	47	conj	_	_
