0	1	a-na	a-na	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
1	2	LUGAL	lugal	NOUN	AV	Gender=Fem|Number=Sing|PossSuffGen=Masc|PossSuffNum=Plur|PossSuffPer=3	1	dep	_	_
2	3	be-li₂-ia	be-li₂-ia	ADV	ADV	_	2	conj	_	_
3	4	ARAD-ka	arad-ka	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Plur	_	_	_	_
4	6	1}DUG₃-IM-aš-šur	1}dug₃-im-aš-šur	NUM	NUM	_	_	_	_	_
5	7	lu	lu	PART	PART	_	9	obj	_	_
6	8	DI-mu	di-mu	NOUN	NOUN	_	7	appos	_	_
7	9	a-na	a-na	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	_	_	_	_
8	10	LUGAL	lugal	ADV	WN	_	9	dep	_	_
9	11	EN-ia	en-ia	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Past|VerbForm=Fin|VerbStem=G	_	_	_	_
10	12	ina	ina	ADP	PRP	_	13	case	_	_
11	13	UGU	ugu	ADJ	u	Case=Gen|Gender=Masc|Number=Sing	14	amod	_	_
12	14	du₆-lu	du₆-lu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
13	15	ša	ša	ADP	PRP	_	16	case	_	_
14	16	si-qur-ri-te	si-qur-ri-te	NOUN	NOUN	Case=Gen|Gender=Masc|NounBase=Bound|Number=Sing	14	nmod	_	_
15	17	ša	ša	ADP	PRP	_	_	_	_	_
16	19	d}a-num	d}a-num	ADJ	AJ	Case=Gen|Gender=Masc|Number=Sing	_	_	_	_
17	20	ša	ša	ADP	PRP	_	21	case	_	_
18	21	LUGAL	lugal	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Plur|PossSuffPer=3	19	nmod	_	_
19	22	be-li₂	be-li₂	NOUN	N	Gender=Masc|NounBase=Bound|Number=Sing	24	obl	_	_
20	23	ṭe₃-e-mu	ṭe₃-e-mu	PROPN	N	_	24	obl	_	_
21	24	iš-ku-na-ni-ni	iš-ku-na-ni-ni	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|Tense=Perf|Ventive=Yes|VerbForm=Fin|VerbStem=G	_	_	_	_
22	25	ma	ma	PART	X	_	26	obj	_	_
23	26	a-na	a-na	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	_	_	_	_
24	28	LU₂}GAL-A.BA	lu₂}gal-a.ba	PROPN	u	_	_	_	_	_
25	30	LU₂}GAL-A.BA	lu₂}gal-a.ba	PROPN	RN	Gender=Masc	_	_	_	_
