0	1	x	x	X	X	_	0	ROOT	_	_
1	2	x	x	X	X	_	_	_	_	_
2	3	x	x	X	X	_	_	_	_	_
3	4	x	x	X	X	_	_	_	_	_
4	5	x	x	X	X	_	_	_	_	_
5	6	šu	šu	NOUN	NOUN	_	_	_	_	_
6	7	x	x	X	X	_	_	_	_	_
7	8	x	x	X	X	_	_	_	_	_
8	9	x	x	X	X	_	_	_	_	_
9	10	x	x	X	X	_	_	_	_	_
10	11	x	x	X	X	_	_	_	_	_
11	12	x+x	x+x	X	X	_	_	_	_	_
12	14	LU₂}EN.NAM	lu₂}en.nam	NOUN	NOUN	_	_	_	_	_
13	15	x	x	X	X	_	_	_	_	_
14	16	x	x	X	X	_	_	_	_	_
15	17	x	x	X	X	_	_	_	_	_
16	19	URU}ar₂-pad-da	uru}ar₂-pad-da	X	X	_	_	_	_	_
17	20	x	x	X	X	_	_	_	_	_
18	21	x	x	X	X	_	_	_	_	_
19	22	x	x	X	X	_	_	_	_	_
20	23	x	x	X	X	_	_	_	_	_
21	24	x	x	X	X	_	_	_	_	_
22	25	x	x	X	X	_	_	_	_	_
23	26	ad	ad	X	X	_	_	_	_	_
24	27	x	x	X	X	_	_	_	_	_
25	28	x	x	X	X	_	_	_	_	_
26	29	x	x	X	X	_	_	_	_	_
27	30	x	x	X	X	_	_	_	_	_
28	31	x	x	X	X	_	_	_	_	_
29	32	x	x	X	X	_	_	_	_	_
30	33	x	x	X	X	_	_	_	_	_
31	34	nu	nu	X	X	_	_	_	_	_
32	35	x	x	X	X	_	_	_	_	_
33	36	x	x	X	X	_	_	_	_	_
34	37	x	x	X	X	_	_	_	_	_
35	38	x	x	X	X	_	_	_	_	_
36	39	x+x-MEŠ	x+x-meš	X	X	_	_	_	_	_
37	40	x	x	X	X	_	_	_	_	_
38	41	x	x	X	X	_	_	_	_	_
39	42	x	x	X	X	_	_	_	_	_
40	43	x	x	X	X	_	_	_	_	_
41	44	x	x	X	X	_	_	_	_	_
42	45	MA.NA	ma.na	X	X	_	_	_	_	_
43	46	x	x	X	X	_	_	_	_	_
44	47	x	x	X	X	_	_	_	_	_
45	48	x	x	X	X	_	_	_	_	_
46	49	x	x	X	X	_	_	_	_	_
47	50	x	x	X	X	_	_	_	_	_
48	51	x+x	x+x	X	X	_	_	_	_	_
49	52	ud	ud	X	X	_	_	_	_	_
50	53	x	x	X	X	_	_	_	_	_
51	54	x	x	X	X	_	_	_	_	_
52	55	x	x	X	X	_	_	_	_	_
53	56	x	x	X	X	_	_	_	_	_
54	57	x	x	X	X	_	_	_	_	_
55	58	x-aš-šur	x-aš-šur	X	X	_	_	_	_	_
56	59	x	x	X	X	_	_	_	_	_
57	60	x	x	X	X	_	_	_	_	_
58	61	x	x	X	X	_	_	_	_	_
59	62	x	x	X	X	_	_	_	_	_
