0	1	ana	ana	ADP	ADP	_	2	case	_	_
1	2	šarri	šarru	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	2	appos	_	_
3	4	urdaka	urdu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Nom|PossSuffNum=Sing|PossSuffPer=2|PossSuffGen=Masc	2	nsubj	_	_
4	5	Nabu-pašir	Nabu-pašir	PROPN	PROPN	Gender=Masc|Number=Sing|Case=Nom	4	appos	_	SpaceAfter=No
5	1	lū	lū	PART	PART	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Nom	0	ROOT	_	_
7	3	ana	ana	ADP	ADP	_	4	case	_	_
8	4	šarri	šarru	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	4	appos	_	_
10	1	Sin	Sin	PROPN	DN	Gender=Masc|Number=Sing|Case=Nom	7	nsubj	_	_
11	2	u	u	CONJ	CONJ	_	3	cc	_	_
12	3	Nikkal	Nikkal	PROPN	DN	Gender=Masc|Number=Sing|Case=Nom	1	conj	_	_
13	4	ana	ana	ADP	ADP	_	5	case	_	_
14	5	šarri	šarru	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen	7	obl	_	_
15	6	bēlīya	bēlu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	5	appos	_	_
16	7	likrubu	karābu	VERB	VERB	Gender=Masc|Number=Plur|Person=3|Mood=Prec|VerbStem=G	0	ROOT	_	_
17	1	ina	ina	ADP	ADP	_	2	case	_	_
18	2	muhhi	muhhu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|NounStem=Bound	_	_	_	_
19	3	rāʾyi	rāʾyu	NOUN	N	Gender=Masc|Number=Sing	2	nmod	_	_
20	4	ammie	ammiu	DET	_	Gender=Masc|Number=Sing|Case=Gen	3	det	_	_
21	5	ša	ša	PRON	_	_	9	obj	_	_
22	6	ana	ana	ADP	ADP	_	7	case	_	_
23	7	šarri	šarru	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen	9	iobj	_	_
24	8	bēlīya	bēlu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	7	appos	_	_
25	9	ašpuranni	šapāru	VERB	VERB	Gender=Com|Number=Sing|Person=1|Tense=Past|Mood=Ind|VerbForm=Fin|VerbStem=G|Ventive=Yes|SubSuff=Yes	3	acl	_	_
26	10	annurig	annûri	ADV	ADV	_	11	advmod	_	_
27	11	qurbu	qurbu	ADJ	ADJ	Gender=Masc|Number=Sing|Case=Nom	_	_	_	_
28	12	x	x	X	X	_	_	_	_	_
29	13	x	x	X	X	_	_	_	_	_
30	14	x	x	X	X	_	_	_	_	_
31	15	x	x	X	X	_	_	_	_	_
32	16	x	x	X	X	_	_	_	_	SpaceAfter=No
34	18	me	me	X	X	_	_	_	_	_
35	19	ina	ina	ADP	ADP	_	20	case	_	_
36	20	pān	pānu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|NounStem=Bound	_	_	_	_
37	21	x	x	X	X	_	_	_	_	_
38	22	x	x	X	X	_	_	_	_	_
