0	1	ana	ana	ADP	ADP	_	2	case	_	_
1	2	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	2	appos	_	_
3	4	urdaka	ardu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=2	2	nsubj	_	_
4	5	Adad-ibni	adad-ibni	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	4	appos	_	_
5	1	lū	lū	PART	PART	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
7	3	ana	ana	ADP	ADP	_	4	case	_	_
8	4	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
10	1	ina	ina	ADP	ADP	_	2	case	_	_
11	2	muhhi	muhhu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	30	dislocated	_	_
12	3	ša-rēšāni	ša-rēši	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Plur	2	nmod	_	_
13	4	ša	ša	PRON	PRON	_	3	dep	_	_
14	5	bēt	bītu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen	3	nmod	_	_
15	6	Aššur-ilaʾi	aššur-ilaʾi	PROPN	PN	Case=Gen|Gender=Masc|Number=Sing	5	nmod	_	_
16	7	ša	ša	PRON	PRON	_	9	obl	_	_
17	8	šarru	šarru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	9	nsubj	_	_
18	9	išpuranni	šapāru	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|SubSuff=Yes|Tense=Past|Ventive=Yes|VerbForm=Fin|VerbStem=G	3	acl	_	_
19	10	mā	mā	PART	Quotative	_	11	discourse	_	_
20	11	lūbilunaššunu	wabālu	VERB	VERB	Gender=Masc|Mood=Prec|Number=Plur|Person=3|Ventive=Yes|VerbStem=G|VerbSuffNum=Plur|VerbSuffPer=3|VerbSuffGen=Masc	9	ccomp	_	_
21	12	Urdu-Issar	urdu-issar	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	30	dislocated	_	_
22	13	šāqû	šāqû	NOUN	NOUN	Case=Nom|Gender=Masc|NounStem=Bound|Number=Sing	12	appos	_	_
23	14	Ṣil-Šamaš	ṣil-šamaš	PROPN	SN	Gender=Masc|Number=Sing|Case=Nom	12	conj	_	_
24	15	karkadin	kakardinnu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
25	16	Bel-deni-amur	bel-deni-amur	PROPN	SN	Case=Gen|Gender=Masc|Number=Sing	12	conj	_	_
26	17	nuhatimmu	nuhatimmu	NOUN	N	Case=Nom|Gender=Masc|NounBase=Free|Number=Sing	16	appos	_	_
27	18	Patamu	patamu	PROPN	PN	Gender=Masc	12	conj	_	_
28	19	ša-rēši	ša-rēši	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	18	appos	_	_
29	20	gimru	gimru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	12	parataxis	_	_
30	21	04	04	NUM	NUM	_	22	nummod	_	_
31	22	ša-rēšāni	ša-rēši	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Plur	20	nmod	_	_
32	23	annurig	annûri	ADV	ADV	_	30	advmod	_	_
33	24	ina	ina	ADP	ADP	_	25	case	_	_
34	25	qātē	qātu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Plur	30	obl	_	_
35	26	kallāp	kallāpu	VERB	VERB	Gender=Masc|Mood=Imp|Number=Sing|Person=2|VerbStem=G	_	_	_	_
36	27	šibirtu	šipirtu	NOUN	NOUN	Case=Nom|Gender=Fem|Number=Sing	26	nmod	_	_
37	28	ina	ina	ADP	ADP	_	29	case	_	_
38	29	ēkalli	ēkallu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	30	obl	_	_
39	30	ussēbilaššunu	wabālu	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|Ventive=Yes|VerbForm=Fin|VerbStem=Š|VerbSuffGen=Masc|VerbSuffNum=Plur|VerbSuffPer=3	0	ROOT	_	_
40	1	šarru	šarru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	3	nsubj	_	_
41	2	bēlī	bēlu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=1	1	appos	_	_
42	3	lišʾalšunu	šâlu	VERB	VERB	Gender=Masc|Mood=Prec|Number=Sing|Person=3|VerbStem=G|VerbSuffGen=Masc|VerbSuffNum=Plur|VerbSuffPer=3	0	ROOT	_	_
43	1	urdāni	ardu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Plur	0	ROOT	_	_
44	2	ša	ša	ADP	ADP	_	3	case	_	_
45	3	Til-Bursibi	til-bursibi	PROPN	SN	Case=Gen|Gender=Masc|Number=Sing	1	nmod	_	_
46	4	šunu	šunu	PRON	PRON	Case=Nom|Gender=Masc|Number=Plur|Person=3	1	nsubj	_	_
