0	1	x	x	X	X	_	_	_	_	_
1	2	x	x	X	X	_	_	_	_	_
2	3	x	x	X	X	_	_	_	_	_
3	4	x	x	X	X	_	_	_	_	_
4	5	x	x	X	X	_	_	_	_	_
6	7	LU₂}x	LU₂}x	NOUN	_	_	_	_	_	_
7	8	x	x	X	X	_	_	_	_	_
8	9	x	x	X	X	_	_	_	_	_
9	10	x	x	X	X	_	_	_	_	_
10	11	x	x	X	X	_	_	_	_	_
11	12	x	x	X	X	_	_	_	_	_
12	13	x	x	X	X	_	_	_	_	_
13	14	x	x	X	X	_	_	_	_	_
14	15	x	x	X	X	_	_	_	_	_
15	16	x	x	X	X	_	_	_	_	SpaceAfter=No
17	18	u	u	CONJ	CONJ	_	_	_	_	SpaceAfter=No
19	20	ni	ni	X	X	_	_	_	_	_
20	21	EN	EN	X	X	_	_	_	_	_
21	22	x	x	X	X	_	_	_	_	_
22	23	x	x	X	X	_	_	_	_	_
23	24	x	x	X	X	_	_	_	_	_
24	25	x	x	X	X	_	_	_	_	_
25	26	x	x	X	X	_	_	_	_	_
26	27	x	x	X	X	_	_	_	_	_
27	28	x	x	X	X	_	_	_	_	_
28	29	x	x	X	X	_	_	_	_	_
29	30	Gambuli	Gambuli	PROPN	GN	Gender=Masc|Number=Sing	_	_	_	_
30	31	x+x	x+x	X	X	_	_	_	_	_
31	32	x	x	X	X	_	_	_	_	_
32	33	x	x	X	X	_	_	_	_	_
33	34	x	x	X	X	_	_	_	_	_
34	35	x	x	X	X	_	_	_	_	_
35	36	x	x	X	X	_	_	_	_	_
36	37	x	x	X	X	_	_	_	_	_
37	38	x	x	X	X	_	_	_	_	_
38	39	maddattu	maddattu	NOUN	_	Case=Nom|Gender=Fem|NounBase=Free|Number=Sing	_	_	_	_
39	40	x	x	X	X	_	_	_	_	_
40	41	x	x	X	X	_	_	_	_	_
41	42	x	x	X	X	_	_	_	_	_
42	43	x	x	X	X	_	_	_	_	_
43	44	tasahhura	sahāru	VERB	_	Gender=Masc|Number=Sing|Person=2|Tense=Pres|Mood=Ind|VerbForm=Fin|VerbStem=G|Ventive=Yes	0	ROOT	_	_
44	1	x	x	X	X	_	_	_	_	_
45	2	x	x	X	X	_	_	_	_	_
46	3	x	x	X	X	_	_	_	_	_
47	4	x	x	X	X	_	_	_	_	_
48	5	x	x	X	X	_	_	_	_	_
49	6	x	x	X	X	_	_	_	_	SpaceAfter=No
51	8	ba	ba	X	u	_	_	_	_	SpaceAfter=No
53	10	ku	ku	X	X	_	_	_	_	SpaceAfter=No
55	12	nu	nu	X	X	_	_	_	_	_
56	13	ta	ta	X	X	_	_	_	_	SpaceAfter=No
58	15	x	x	X	X	_	_	_	_	_
59	16	x	x	X	X	_	_	_	_	_
60	17	x	x	X	X	_	_	_	_	_
61	18	x	x	X	X	_	_	_	_	_
62	19	x	x	X	X	_	_	_	_	_
63	20	x	x	X	X	_	_	_	_	_
64	21	ša	ša	ADP	X	_	22	case	_	_
65	22	māti	mātu	NOUN	NOUN	Gender=Fem|Number=Sing|Case=Gen	_	_	_	_
66	23	hannīe	anniū	DET	_	Gender=Fem|Number=Sing|Case=Gen	22	det	_	_
67	24	x	x	X	X	_	_	_	_	_
68	25	x	x	X	X	_	_	_	_	_
69	26	ina	ina	ADP	ADP	_	27	case	_	_
70	27	muhhīya	muhhu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	29	obl	_	_
71	28	lā	lā	PART	PART	_	29	advmod	_	_
72	29	tušēbilanni	ubālu	VERB	VERB	Gender=Masc|Number=Sing|Person=2|Tense=Past|Mood=Ind|VerbForm=Fin|VerbStem=Š|Ventive=Yes|SubSuff=Yes	0	ROOT	_	_
73	1	ūmâ	ūma	ADV	ADV	_	3	advmod	_	_
74	2	annurig	annûri	ADV	ADV	_	3	advmod	_	_
75	3	assaprakkunu	šapāru	VERB	VERB	Gender=Com|Number=Sing|Person=1|Tense=Perf|Mood=Ind|VerbForm=Fin|VerbStem=G|Ventive=Yes|VerbSuffNum=Plur|VerbSuffPer=2|VerbSuffGen=Masc	_	_	_	_
76	4	x	x	X	X	_	_	_	_	_
77	5	x	x	X	X	_	_	_	_	_
78	6	ana	ana	ADP	ADP	_	7	case	_	_
79	7	nišē	nišu	NOUN	NOUN	Gender=Masc|Number=Plur|Case=Gen	_	_	_	_
80	8	lā	lā	PART	PART	_	_	_	_	_
81	9	ta	ta	X	X	_	_	_	_	SpaceAfter=No
83	11	x	x	X	X	_	_	_	_	_
84	12	x	x	X	X	_	_	_	_	_
85	1	maddattukunu	maddattu	NOUN	NOUN	Gender=Fem|Number=Sing|Case=Acc|Gender=Fem|Number=Plur|PossSuffNum=Plur|PossSuffPer=2|PossSuffGen=Masc	2	obj	_	_
86	2	iṣṣa	našû	VERB	VERB	Gender=Masc|Number=Plur|Person=2|Mood=Imp|VerbStem=G	0	ROOT	_	_
87	3	alkāni	alāku	VERB	VERB	Gender=Masc|Number=Plur|Person=2|Mood=Imp|VerbStem=G|Ventive=Yes	2	conj	_	_
88	1	ina	ina	ADP	ADP	_	2	case	_	_
89	2	muhhi	muhhu	NOUN	N	Case=Gen|Gender=Masc|NounBase=Bound|Number=Sing	8	obl	_	_
90	3	maddatte	maddattu	NOUN	NOUN	Gender=Fem|Number=Sing|Case=Gen	2	nmod	_	_
91	4	ša	ša	ADP	DET	_	5	case	_	_
92	5	Illipa	Illipa	PROPN	GN	Gender=Masc|Number=Sing|Case=Gen	3	nmod	_	_
93	6	x	x	ADP	X	_	_	_	_	_
94	7	x	x	X	X	_	_	_	_	_
95	8	lašpura	šapāru	VERB	VERB	Gender=Com|Number=Sing|Person=1|Mood=Prec|VerbStem=G|Ventive=Yes	0	ROOT	_	_
96	1	maddattušunu	maddattu	NOUN	NOUN	Gender=Fem|Number=Sing|Gender=Fem|Number=Plur|PossSuffNum=Plur|PossSuffPer=3|PossSuffGen=Masc	_	_	_	_
97	2	x	x	X	X	_	_	_	_	_
98	3	x	x	X	X	_	_	_	_	_
99	4	x	x	X	X	_	_	_	_	_
100	5	ina	ina	ADP	ADP	_	6	case	_	_
101	6	muhhi	muhhu	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|NounStem=Bound	_	_	_	_
102	7	Humbe	Humbe	PROPN	_	Gender=Masc|Number=Sing|Case=Gen	6	nmod	_	_
103	8	x	x	X	X	_	_	_	_	_
104	9	x	x	X	X	_	_	_	_	_
105	10	ša	ša	X	X	_	_	_	_	_
106	11	ina	ina	ADP	ADP	_	12	case	_	_
107	12	egirtīya	egirtu	NOUN	NOUN	Gender=Fem|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	_	_	_	_
108	13	pānitte	pāniu	ADJ	_	Gender=Fem|Number=Sing|Case=Gen	12	amod	_	_
109	14	x	x	X	X	_	_	_	_	_
110	15	x	x	X	X	_	_	_	_	_
111	16	x	x	X	X	_	_	_	_	_
112	17	x	x	X	X	_	_	_	_	_
113	18	x	x	X	X	_	_	_	_	_
114	19	x	x	X	X	_	_	_	_	_
115	20	x	x	X	X	_	_	_	_	_
116	21	x	x	X	X	_	_	_	_	_
117	22	x+x	x+x	X	X	_	_	_	_	_
118	23	x	x	X	X	_	_	_	_	_
119	24	x	x	X	X	_	_	_	_	_
