0	1	x	x	X	_	_	_	_	_	_
1	2	x	x	X	_	_	_	_	_	_
2	3	x	x	X	_	_	_	_	_	_
3	4	x	x	X	_	_	_	_	_	_
4	5	x	x	X	_	_	_	_	_	_
5	6	x	x	X	_	_	_	_	_	_
6	7	x	x	X	_	_	_	_	_	_
7	8	ana	ana	ADP	_	_	_	_	_	_
9	10	1}x	1}x	X	_	_	_	_	_	_
11	12	x	x	X	_	_	_	_	_	_
12	13	x	x	X	_	_	_	_	_	_
13	14	x	x	X	_	_	_	_	_	_
14	15	x	x	X	_	_	_	_	_	_
15	16	ana	ana	ADP	_	_	18	case	_	_
17	18	1}{d}x	1}{d}	PROPN	PN	Gender=Masc|Number=Sing|Case=Gen	34	nsubj	_	_
18	19	x	x	X	_	_	_	_	_	_
19	20	x	x	X	_	_	_	_	_	_
20	21	x	x	X	_	_	_	_	_	_
21	22	ana	ana	ADP	_	_	24	case	_	_
23	24	1}rem₂-a	1}rem2-a	PROPN	PN	Gender=Masc|Number=Sing|Case=Gen	18	conj	_	_
25	26	ni-{d}x	ni-{d}x	X	_	_	24	fixed	_	_
26	27	ana	ana	ADP	_	_	29	case	_	_
28	29	1}ka	1}ka	PROPN	PN	Gender=Masc|Number=Sing|Case=Gen	18	conj	_	_
30	31	x	x	X	_	_	_	_	_	_
31	32	x	x	X	_	_	_	_	_	_
32	33	x	x	X	_	_	_	_	_	_
33	34	abat	awātu	NOUN	_	Gender=Fem|Number=Sing|NounBase=Bound	0	ROOT	_	_
34	35	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	34	nmod	_	_
35	36	ša	ša	X	_	_	_	_	_	_
36	37	x	x	X	_	_	_	_	_	_
37	38	x	x	X	_	_	_	_	_	_
38	39	x	x	X	_	_	_	_	_	_
39	1	šaknukunu	šaknu	NOUN	_	Gender=Masc|Number=Plur|Case=Acc|PossSuffNum=Plur|PossSuffPer=2	7	obj	_	_
40	2	adu	adi	ADP	_	_	3	case	_	_
41	3	sissê	sisû	NOUN	_	Gender=Masc|Number=Plur|Case=Gen	1	conj	_	_
42	4	ša	ša	ADP	_	_	5	case	_	_
43	5	pirri	perru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	3	nmod	_	_
44	6	pēthallikunu	pēthallu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Plur|PossSuffPer=2	5	nmod	_	_
45	7	kirkāni	karāku	VERB	_	Mood=Imp|Number=Plur|VerbStem=G|Ventive=Yes	0	ROOT	_	_
46	8	arhiš	arhiš	ADV	_	_	7	advmod	_	_
47	1	mannu	mannu	PRON	_	Gender=Masc|Number=Sing|Case=Nom	8	obj	_	_
48	2	ša	ša	PRON	_	_	3	nsubj	_	_
49	3	immarkūni	namarkû	VERB	_	Gender=Masc|Number=Sing|Person=3|Tense=Past|Mood=Ind|VerbStem=G|SubSuff=Yes	1	acl	_	_
50	4	ana	ana	ADP	_	_	5	case	_	_
