0	1	ana	ana	ADP	ADP	_	2	case	_	_
1	2	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=1	2	appos	_	_
3	4	urdaka	ardu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=2	2	nsubj	_	_
4	5	Adda-hati	adda-hati	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	4	appos	_	_
5	1	lū	lū	PART	PART	_	2	dep	_	_
6	2	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
7	3	ana	ana	ADP	ADP	_	4	case	_	_
8	4	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
10	1	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
11	2	ana	ana	ADP	ADP	_	3	case	_	_
12	3	maṣṣartīya	maṣṣartu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	1	nsubj	_	_
13	1	adanniš	adanniš	ADV	ADV	_	2	advmod	_	_
14	2	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
15	3	ana	ana	ADP	ADP	_	4	case	_	_
16	4	nagie	nagû	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	2	nsubj	_	_
17	5	ša	ša	ADP	ADP	_	6	case	_	_
18	6	Hamate	hamate	PROPN	GN	Case=Gen|Gender=Masc|Number=Sing	4	nmod	_	_
19	7	gabbu	gabbu	DET	DET	_	4	det	_	_
20	1	libbu	libbu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	6	nsubj	_	_
21	2	ša	ša	ADP	ADP	_	3	case	_	_
22	3	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	1	nmod	_	_
23	4	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	3	appos	_	_
24	5	lū	lū	PART	PART	_	6	advmod	_	_
25	6	ṭāba	ṭābu	VERB	VERB	Gender=Masc|Number=Sing|Person=3|VerbForm=Stat|Mood=Ind|VerbStem=G|Ventive=Ye	0	ROOT	_	_
26	1	issu	ištu	SCONJ	SCONJ	_	8	mark	_	_
27	2	bēt	bītu	NOUN	NOUN	Case=Nom|Gender=Masc|NounStem=Bound|Number=Sing	_	_	_	_
28	3	šarru	šarru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	8	nsubj	_	_
29	4	bēlī	bēlu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	3	appos	_	_
30	5	ana	ana	ADP	ADP	_	_	_	_	_
31	6	x	x	X	X	_	_	_	_	_
32	7	x	x	X	X	_	_	_	_	_
33	8	illikūni	alāku	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|SubSuff=Yes|Subordinative=Yes|Tense=Past|VerbForm=Fin|VerbStem=G	14	advcl	_	_
34	9	ṭēmu	ṭēmu	NOUN	NOUN	Case=Acc|Gender=Masc|Number=Sing	14	obj	_	_
35	10	harṣu	harṣu	ADJ	ADJ	Case=Acc|Gender=Masc|Number=Sing	9	amod	_	_
36	11	ša	ša	ADP	ADP	_	12	case	_	_
37	12	Arbaya	arbaya	PROPN	EN	Case=Gen|Gender=Masc|Number=Sing	9	nmod	_	_
38	13	lā	lā	PART	PART	_	14	advmod	_	_
39	14	nišme	šemû	VERB	VERB	Gender=Masc|Mood=Imp|Number=Sing|Person=2|Ventive=Yes|VerbStem=G	0	ROOT	_	_
40	1	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
41	2	adanniš	adanniš	ADV	ADV	_	1	nmod:poss	_	_
