0	1	bēl	bēlu	NOUN	N	Gender=Masc|NounBase=Bound|Number=Sing	5	nsubj	_	_
1	1	iškārāte	iškāru	NOUN	_	Gender=Fem|Number=Plur|Case=Gen	1	nmod:poss	_	_
2	2	mā	mā	PART	_	_	4	dep	_	_
3	3	arhiš	arhiš	ADV	ADV	_	4	advmod	_	_
4	4	lēlûni	lēlûni	VERB	V	Gender=Masc|Number=Plur|Person=3|Mood=Prec|VerbStem=G|Ventive=Yes	0	ROOT	_	_
5	1	ina	ina	ADP	PRP	_	2	case	_	_
6	2	dāt	du	NOUN	N	Gender=Fem|NounBase=Bound|Number=Plur	8	obl	_	_
7	3	Zabbua	Zabbua	PROPN	PN	Gender=Masc|Number=Sing|Case=Gen	2	nmod:poss	_	_
9	5	URU}x+x	URU}x+x	PROPN	SN	Gender=Masc|Number=Sing	8	obl	_	_
10	6	x	x	X	X	_	_	_	_	_
11	7	x	x	X	X	_	_	_	_	_
12	8	lērubu	lērubu	VERB	VERB	Gender=Masc|Number=Plur|Person=3|Mood=Prec|VerbStem=G	0	ROOT	_	_
13	1	ana	ana	ADP	ADP	_	2	fixed	_	_
14	2	arhiš	arhiš	ADV	ADV	_	_	_	_	_
15	3	u	u	CCONJ	CNJ	_	4	cc	_	_
16	4	immerē	immeru	NOUN	N	Gender=Masc|Number=Plur	_	_	_	_
17	5	liškul	liškul	VERB	_	_	_	_	_	_
18	6	lēlûni	lēlûni	VERB	V	Gender=Masc|Mood=Prec|Number=Plur|Person=3|VerbForm=Fin|VerbStem=G|Ventive=Yes	0	ROOT	_	_
19	1	birti	birtiu	ADP	PRP	_	2	case	_	_
20	2	ēnāti	ēnāti	NOUN	N	Gender=Fem|NounBase=Free|Number=Plur	10	obl	_	_
21	3	ša	ša	ADP	_	_	4	case	_	_
22	4	hazāni	hazu	NOUN	NOUN	Gender=Masc|Number=Plur	2	nmod	_	_
23	5	ša	ša	PRON	X	_	4	conj	_	SpaceAfter=No
25	7	muhhi	muhhu	NOUN	NOUN	_	5	fixed	_	SpaceAfter=No
27	9	āli	ālu	NOUN	NOUN	_	7	fixed	_	_
28	10	lumaddidu	lumaddidu	VERB	_	Gender=Masc|Number=Plur|Person=3|Mood=Prec|VerbStem=D	0	ROOT	_	_
30	12	LU₂}UD	LU₂}UD	NOUN	_	_	_	_	_	_
31	13	kas	kas	X	_	_	_	_	_	_
32	14	pu	pu	X	_	_	_	_	_	_
33	15	x	x	X	X	_	_	_	_	_
34	16	x	x	X	X	_	_	_	_	_
35	17	bēl	bēlu	NOUN	N	Gender=Masc|NounBase=Bound|Number=Sing	19	obj	_	_
36	18	iškārāte	iškāru	NOUN	N	Gender=Masc|NounBase=Free|Number=Plur	17	nmod	_	_
37	19	lušēṣûni	lušēṣûni	VERB	VERB	Gender=Masc|Number=Plur|Person=3|Mood=Prec|VerbStem=Š|Ventive=Yes	10	ccomp	_	_
38	1	x+x	x+x	X	X	_	_	_	_	_
39	2	x	x	X	X	_	_	_	_	_
40	3	x	x	X	X	_	_	_	_	_
41	4	x	x	X	X	_	_	_	_	_
42	5	x	x	X	X	_	_	_	_	_
43	6	x	x	X	X	_	_	_	_	_
44	7	x	x	X	X	_	_	_	_	_
45	8	x	x	X	X	_	_	_	_	_
46	9	ina	ina	ADP	ADP	_	10	case	_	_
47	10	dāt	dātu	NOUN	NOUN	_	_	_	_	_
48	11	x	x	X	X	_	_	_	_	_
49	12	x	x	X	X	_	_	_	_	_
50	13	x	x	X	X	_	_	_	_	_
51	14	x	x	X	X	_	_	_	_	_
52	15	x	x	X	X	_	_	_	_	_
53	16	mā	mā	PART	ADP	_	_	_	_	_
54	17	alka	alka	VERB	VERB	Gender=Masc|Number=Sing|Person=2|Mood=Imp|VerbStem=G|Ventive=Yes	_	_	_	_
55	18	x	x	X	X	_	_	_	_	_
56	19	x	x	X	X	_	_	_	_	_
57	20	x	x	X	X	_	_	_	_	_
58	21	x	x	X	X	_	_	_	_	_
59	22	erba	erba	VERB	_	Gender=Masc|Number=Sing|Person=2|Mood=Imp|VerbStem=G|Ventive=Yes	_	_	_	_
60	23	pān	pānu	NOUN	N	Gender=Masc|NounBase=Bound|Number=Sing	_	_	_	_
61	24	x	x	X	X	_	_	_	_	_
62	25	x	x	X	X	_	_	_	_	_
63	26	x	x	X	X	_	_	_	_	_
64	27	x	x	X	X	_	_	_	_	_
65	28	etqa	etqa	VERB	AJ	Gender=Masc|Number=Sing|Person=2|Mood=Imp|VerbStem=G|Ventive=Yes	_	_	_	_
66	29	alkāni	alkāni	VERB	VERB	Gender=Masc|Number=Sing|Person=2|Mood=Imp|VerbStem=G|Ventive=Yes|SubSuff=Yes	_	_	_	_
67	30	x	x	X	X	_	_	_	_	_
68	31	x	x	X	X	_	_	_	_	_
69	32	alka	alka	VERB	VERB	Gender=Masc|Number=Sing|Person=2|Mood=Imp|VerbStem=G|Ventive=Yes	_	_	_	_
70	33	a	a	X	X	_	_	_	_	_
71	34	x	x	X	X	_	_	_	_	_
72	35	x	x	X	X	_	_	_	_	_
73	36	x	x	X	X	_	_	_	_	_
74	37	x	x	X	X	_	_	_	_	_
75	38	x	x	X	X	_	_	_	_	_
76	39	ina	ina	ADP	ADP	_	40	case	_	_
77	40	muhhīka	muhhīka	NOUN	NOUN	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=2|PossSuffGen=Masc	_	_	_	_
78	41	x	x	X	X	_	_	_	_	_
79	42	x	x	X	X	_	_	_	_	_
80	43	x	x	X	X	_	_	_	_	_
81	44	x	x	X	X	_	_	_	_	_
82	45	x	x	X	X	_	_	_	_	_
83	46	x	x	X	X	_	_	_	_	_
84	47	x	x	X	X	_	_	_	_	_
85	48	x	x	X	X	_	_	_	_	_
86	49	x	x	X	X	_	_	_	_	_
87	50	x	x	X	X	_	_	_	_	_
88	51	x	x	X	X	_	_	_	_	_
