0	1	ana	ana	ADP	_	_	2	case	_	_
1	2	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1	2	appos	_	_
3	4	urdaka	ardu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|PossSuffNum=Sing|PossSuffPer=2	2	nsubj	_	_
4	5	Nabu-pašir	Nabu-pašir	PROPN	_	Gender=Masc|Number=Sing|Case=Nom	4	appos	_	_
5	1	lū	lū	PART	_	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom	0	ROOT	_	_
7	3	ana	ana	ADP	_	_	4	case	_	_
8	4	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
10	1	Sin	Sin	PROPN	_	Gender=Masc|Number=Sing|Case=Nom	7	nsubj	_	_
11	2	u	u	CONJ	_	_	3	cc	_	_
12	3	Nikkal	Nikkal	PROPN	_	Gender=Masc|Number=Sing|Case=Nom	1	conj	_	_
13	4	ana	ana	ADP	_	_	5	case	_	_
14	5	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	7	obl	_	_
15	6	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1	5	appos	_	_
16	7	likrubu	karābu	VERB	_	Gender=Masc|Number=Plur|Person=3|Mood=Prec	0	ROOT	_	_
17	1	ina	ina	ADP	_	_	2	case	_	_
18	2	muhhi	muhhu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|NounStem=Bound	3	nmod	_	_
19	3	hubte	hubtu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	_	_	_	_
20	4	ša	ša	PRON	_	_	7	obj	_	_
21	5	šarru	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Nom	7	nsubj	_	_
22	6	bēlī	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|PossSuffNum=Sing|PossSuffPer=1	5	appos	_	_
23	7	išpurannīni	šapāru	VERB	_	Gender=Masc|Number=Sing|Person=3|Tense=Past|VerbSuffNum=Sing|VerbSuffPer=1|Subordinative=Yes|SubSuff=Yes	3	acl	_	_
24	8	x	x	X	_	_	_	_	_	_
25	9	x	x	X	_	_	_	_	_	_
26	10	ana	ana	ADP	_	_	11	case	_	_
27	11	hubte	hubtu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	_	_	_	_
28	12	ša	ša	ADP	_	_	13	case	_	_
29	13	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	11	nmod	_	_
30	14	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1	13	appos	_	_
31	15	x	x	X	_	_	_	_	_	_
32	16	x	x	X	_	_	_	_	_	_
33	17	x	x	X	_	_	_	_	_	_
34	18	x+x	x+x	X	_	_	_	_	_	_
35	19	x	x	X	_	_	_	_	_	_
36	20	mīnu	mīnu	PRON	_	Gender=Masc|Number=Sing|Case=Nom	0	ROOT	_	_
37	21	ša	ša	PRON	_	_	23	obj	_	_
38	22	šarru	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Nom	23	nsubj	_	_
39	23	iqabbûni	qabû	VERB	_	Gender=Masc|Number=Sing|Person=3|Tense=Pres|Mood=Ind|VerbStem=G|Subordinative=Yes|SubSuff=Yes	20	nsubj	_	_
40	24	šarru	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Nom	26	nsubj	_	_
41	25	bēlī	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|PossSuffNum=Sing|PossSuffPer=1	24	appos	_	_
42	26	lišpura	šapāru	VERB	_	Gender=Masc|Number=Sing|Person=3|Mood=Prec|Ventive=Yes	_	_	_	_
