0	1	ana	ana	ADP	_	_	2	case	_	_
1	2	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	2	appos	_	_
3	4	urdaka	ardu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|PossSuffNum=Sing|PossSuffPer=2|PossSuffGen=Masc	2	nsubj	_	_
4	5	Aššur-bani	Aššur-bani	PROPN	_	Gender=Masc|Number=Sing|Case=Nom	4	appos	_	_
5	1	lū	lū	PART	_	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom	0	ROOT	_	_
7	3	ana	ana	ADP	_	_	4	case	_	_
8	4	šarri	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Gen	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Gen|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	4	appos	_	_
10	1	ina	ina	ADP	_	_	3	case	_	_
11	2	muhhi	muhhu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|NounStem=Bound	1	fixed	_	_
12	3	bēt	bītu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|NounStem=Bound	_	_	_	_
13	4	tuʾinte	tūʾamtu	NOUN	_	Gender=Fem|Number=Sing|Case=Gen	3	nmod	_	_
14	5	ša	ša	ADP	_	_	6	case	_	_
15	6	kisalli	kisallu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|NounStem=Bound	3	nmod	_	_
16	7	bēt	bītu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|NounStem=Bound	6	nmod	_	_
17	8	ramāki	ramāku	VERB	_	Gender=Masc|Number=Sing|Case=Gen|VerbForm=Inf|VerbStem=G	7	nmod	_	_
18	9	ša	ša	PRON	_	_	12	obj	_	_
19	10	šarru	šarru	NOUN	_	Gender=Masc|Number=Sing|Case=Nom	12	nsubj	_	_
20	11	bēlī	bēlu	NOUN	_	Gender=Masc|Number=Sing|Case=Nom|PossSuffNum=Sing|PossSuffPer=1|PossSuffGen=Com	10	appos	_	_
21	12	išpuranni	šapāru	VERB	_	Gender=Masc|Number=Sing|Person=3|Tense=Past|Mood=Ind|VerbForm=Fin|VerbStem=G|Ventive=Yes|Subordinative=Yes|SubSuff=Yes	3	acl	_	_
22	13	mā	mā	PART	_	_	14	discourse	_	_
23	14	karintû	karintu	NOUN	_	Gender=Fem|Number=Sing|Case=Nom	_	_	_	_
24	15	šî	šī	PRON	_	Gender=Fem|Number=Sing|Person=3|Case=Nom	14	nsubj	_	_
25	16	x	x	X	_	_	_	_	_	_
26	17	x	x	X	_	_	_	_	_	_
27	18	x	x	X	_	_	_	_	_	_
28	1	x	x	X	_	_	_	_	_	_
29	2	karintu	karintu	NOUN	_	Gender=Fem|Number=Sing|Case=Nom	3	obj	_	_
30	3	raṣip	raṣpu	VERB	_	Gender=Masc|Number=Sing|Person=3|VerbForm=Stat|Mood=Ind|VerbStem=G	0	ROOT	_	_
31	4	gammur	gammuru	VERB	_	Gender=Masc|Number=Sing|Person=3|VerbForm=Stat|Mood=Ind|VerbStem=D	3	conj	_	_
32	1	karintumma	karintu	NOUN	_	Gender=Fem|Number=Sing|Case=Nom|Focus=Yes	_	_	_	_
33	2	x	x	X	_	_	_	_	_	_
34	3	x	x	X	_	_	_	_	_	_
35	4	x	x	X	_	_	_	_	_	_
36	5	x	x	X	_	_	_	_	_	_
37	6	x	x	X	_	_	_	_	_	_
38	7	x	x	X	_	_	_	_	_	_
39	8	x	x	X	_	_	_	_	_	_
40	9	x+x	x+x	X	_	_	_	_	_	_
41	10	x	x	X	_	_	_	_	_	_
42	11	x	x	X	_	_	_	_	_	_
43	12	x	x	X	_	_	_	_	_	_
44	13	x	x	X	_	_	_	_	_	_
45	14	x	x	X	_	_	_	_	_	_
46	15	x	x	X	_	_	_	_	_	_
47	16	x	x	X	_	_	_	_	_	_
48	17	x	x	X	_	_	_	_	_	_
50	19	ru	ru	X	_	_	_	_	_	_
52	21	u	u	CONJ	_	_	_	_	_	_
54	23	ni	ni	X	_	_	_	_	_	_
55	24	x	x	X	_	_	_	_	_	_
56	25	x	x	X	_	_	_	_	_	_
57	26	x	x	X	_	_	_	_	_	_
58	27	x	x	X	_	_	_	_	_	_
59	28	x	x	X	_	_	_	_	_	_
60	29	x	x	X	_	_	_	_	_	_
61	30	x	x	X	_	_	_	_	_	_
62	31	x	x	X	_	_	_	_	_	_
63	32	x	x	X	_	_	_	_	_	_
65	34	kis	kis	X	_	_	_	_	_	_
66	35	x	x	X	_	_	_	_	_	_
67	36	x	x	X	_	_	_	_	_	_
68	37	x	x	X	_	_	_	_	_	_
69	38	x	x	X	_	_	_	_	_	_
70	39	x	x	X	_	_	_	_	_	_
71	40	x	x	X	_	_	_	_	_	_
72	41	ma	ma	X	_	_	_	_	_	_
74	43	a	a	X	_	_	_	_	_	_
76	45	ti	ti	X	_	_	_	_	_	_
