0	1	a-na	a-na	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
1	2	LUGAL	lugal	ADV	AV	_	1	dep	_	_
2	3	EN-ni	en-ni	PROPN	EN	_	_	_	_	_
3	4	ARAD-MEŠ-ka	arad-meš-ka	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	3	conj	_	_
4	6	1}IM-ṣil-E₂.ŠAR₂.RA	1}im-ṣil-e₂.šar₂.ra	PROPN	PN	_	_	_	_	_
5	8	1}I-DINGIR	1}i-dingir	PART	ADJ	_	_	_	_	_
6	9	lu	lu	PART	MOD	_	11	obj	_	_
7	10	DI-mu	di-mu	NOUN	NOUN	Gender=Com|Number=Sing|Person=1|VerbForm=Stat	9	appos	_	_
8	11	a-na	a-na	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	_	_	_	_
9	12	LUGAL	lugal	ADV	CNJ	_	11	dep	_	_
10	13	EN-ni	en-ni	NOUN	N	Gender=Masc|Number=Plur	17	nsubj	_	_
11	14	ša	ša	ADP	PRP	_	15	case	_	_
12	15	LUGAL	lugal	NOUN	N	Case=Gen|Gender=Masc|NounBase=Bound|Number=Sing	13	nmod	_	_
13	16	EN-ni	en-ni	NOUN	EN	Gender=Masc|Number=Plur	13	appos	_	_
14	17	iš-pur-an-na-ši-ni	iš-pur-an-na-ši-ni	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|VerbStem=G	_	_	_	_
15	18	ma-a	ma-a	ADP	N	_	19	case	_	_
16	19	ki-i	ki-i	X	u	_	21	obj	_	_
17	20	an-na-ka	an-na-ka	NOUN	N	Gender=Masc|NounBase=Bound|Number=Sing	19	appos	_	_
18	21	at-ta-nu-ni	at-ta-nu-ni	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Past|VerbForm=Fin|VerbStem=G|VerbSuffGen=Masc|VerbSuffNum=Sing|VerbSuffPer=3	_	_	_	_
19	22	ma-a	ma-a	NOUN	N	Gender=Masc|Number=Plur	27	obl	_	_
20	23	ṭe₃-e-mu	ṭe₃-e-mu	ADJ	AJ	_	22	amod	_	_
21	24	a-sa-kan-ku-nu	a-sa-kan-ku-nu	NUM	DN	_	25	nummod	_	_
22	25	ma-a	ma-a	ADP	DET	_	27	obj	_	_
23	26	tah-ru-ba	tah-ru-ba	NOUN	NOUN	Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Plur|PossSuffPer=3	25	nmod:poss	_	_
