0	1	ana	ana	ADP	ADP	_	2	case	_	_
1	2	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=1	2	appos	_	_
3	4	urdaka	ardu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Sing|PossSuffPer=2	2	nsubj	_	_
4	5	Amar-ili	amar-ili	PROPN	PROPN	Case=Nom|Gender=Masc|Number=Sing	4	appos	_	_
5	1	lū	lū	PART	PART	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
7	3	ana	ana	ADP	ADP	_	4	case	_	_
8	4	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
10	1	ina	ina	ADP	ADP	_	2	case	_	_
11	2	muhhi	muhhu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	31	dislocated	_	_
12	3	bēt	bītu	NOUN	NOUN	Case=Nom|Gender=Masc|NounStem=Bound|Number=Sing	2	nmod	_	_
13	4	Mardu	mardu	PROPN	PN	Case=Gen|Gender=Masc|Number=Sing	3	nmod	_	_
14	5	ša	ša	PRON	PRON	_	8	obl	_	_
15	6	šarru	šarru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	8	nsubj	_	_
16	7	bēlī	bēlu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=1	6	appos	_	_
17	8	iqbûni	qabû	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|SubSuff=Yes|Subordinative=Yes|Tense=Past|VerbForm=Fin|VerbStem=G	3	acl	_	_
18	9	mā	mā	PART	Quotative	_	20	discourse	_	_
19	10	atta	atta	PRON	PRON	Case=Nom|Gender=Masc|Number=Sing|Person=2	20	nsubj	_	_
20	11	pāhutu	pīhātu	NOUN	NOUN	Case=Nom|Gender=Fem|Number=Sing	10	conj	_	_
21	12	ša	ša	ADP	ADP	_	13	case	_	_
22	13	Arbail	arbail	PROPN	PROPN	Case=Gen|Gender=Masc|Number=Sing	11	nmod	_	_
23	14	bētu	bītu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	20	obj	_	_
24	15	kî	kī	ADP	ADP	_	16	case	_	_
25	16	ahîš	ahāmiš	ADV	ADV	_	20	advmod	_	_
26	17	birti	birti	ADP	ADP	_	18	case	_	_
27	18	marʾē	māru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Plur	20	obl	_	_
28	19	Mardu	mardu	PROPN	PN	Gender=Masc|Number=Sing|Case=Gen	18	nmod	_	_
29	20	zūza	zâzu	VERB	VERB	Gender=Masc|Number=Plur|Person=2|Mood=Imp|VerbStem=G	8	ccomp	_	_
30	21	dīna	tadānu	VERB	VERB	Gender=Masc|Number=Plur|Person=2|Mood=Imp|VerbStem=G	20	conj	_	_
31	22	kî	kī	ADP	ADP	_	22	case	_	_
32	23	ša	ša	PRON	PRON	_	26	obj	_	_
33	24	šarru	šarru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	26	nsubj	_	_
34	25	bēlī	bēlu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	24	appos	_	_
35	26	išpurūni	šapāru	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|SubSuff=Yes|Subordinative=Yes|Tense=Past|Ventive=Yes|VerbForm=Fin|VerbStem=G	31	obl	_	_
36	27	lēʾu	lēʾu	NOUN	NOUN	Case=Acc|Gender=Masc|Number=Sing	31	obj	_	_
37	28	ibašši	bašû	ADV	ADV	_	31	advmod	_	_
38	29	ina	ina	ADP	ADP	_	30	case	_	_
39	30	libbi	libbu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	31	obl	_	_
40	31	nētamar	amāru	VERB	VERB	Gender=Com|Mood=Ind|Number=Plur|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
41	1	aktanak	kanāku	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
42	2	ina	ina	ADP	PRP	_	3	case	_	_
43	3	libbi	libbu	NOUN	N	Case=Gen|Gender=Masc|NounBase=Free|Number=Sing	4	obl	_	_
44	4	assakan	šakānu	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	1	conj	_	_
45	1	ūmâ	ūma	ADV	ADV	_	6	advmod	_	_
46	2	ina	ina	ADP	ADP	_	3	case	_	_
47	3	pān	pānu	NOUN	NOUN	Case=Gen|Gender=Masc|NounStem=Bound|Number=Sing	6	iobj	_	_
48	4	šarri	šarru	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing	3	nmod	_	_
49	5	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
50	6	assapra	šapāru	VERB	VERB	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G|Ventive=Yes	0	ROOT	_	_
51	1	mīnu	mīnu	PRON	PRON	Case=Acc|Gender=Masc|Number=Sing	0	ROOT	_	_
52	2	ša	ša	PRON	PRON	_	5	obj	_	_
53	3	šarru	šarru	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	5	nsubj	_	_
54	4	bēlī	bēlu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing|PossSuffNum=Sing|PossSuffPer=1	3	appos	_	_
55	5	iqabbûni	qabû	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|SubSuff=Yes|Subordinative=Yes|Tense=Pres|VerbForm=Fin|VerbStem=G	1	nsubj	_	_
