0	1	ana	ana	ADP	PRP	_	2	case	_	_
1	2	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	0	ROOT	_	_
2	3	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	2	appos	_	_
3	4	urdaka	ardu	NOUN	NOUN	Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Sing|PossSuffPer=2	2	nsubj	_	_
4	5	Ašipa	ašipa	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	4	appos	_	_
5	1	lū	lū	PART	PART	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
7	3	ana	ana	ADP	PRP	_	4	case	_	_
8	4	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
10	1	adanniš	adanniš	ADV	AV	_	2	advmod	_	_
11	2	šulmu	šulmu	NOUN	NOUN	Case=Nom|Gender=Masc|Number=Sing	0	ROOT	_	_
12	3	ana	ana	ADP	PRP	_	4	case	_	_
13	4	bīrāt	birtu	NOUN	N	Case=Gen|Gender=Fem|NounStem=Bound|Number=Plur	2	nsubj	_	_
14	5	ana	ana	ADP	PRP	_	6	case	_	_
15	6	māti	mātu	NOUN	N	Case=Gen|Gender=Fem|Number=Sing	4	conj	_	_
16	7	ša	ša	PRON	PRON	_	8	case	_	_
17	8	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	6	nmod	_	_
18	9	bēlīya	bēlu	NOUN	NOUN	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	8	appos	_	_
19	1	ina	ina	ADP	PRP	_	2	case	_	_
20	2	muhhi	muhhu	NOUN	N	Case=Gen|Gender=Masc|NounStem=Bound|Number=Sing	17	dislocated	_	_
21	3	ziqpī	ziqpu	NOUN	N	Case=Gen|Gender=Masc|Number=Plur	2	nmod	_	_
22	4	ša	ša	PRON	PRON	_	7	obl	_	_
23	5	šarru	šarru	NOUN	N	Case=Nom|Gender=Masc|Number=Sing	7	nsubj	_	_
24	6	bēlī	bēlu	NOUN	N	Case=Nom|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	5	appos	_	_
25	7	išpuranni	šapāru	VERB	VERB	Gender=Masc|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|VerbStem=G|VerbSuffGen=Com|VerbSuffNum=Sing|VerbSuffPer=1	3	acl	_	_
26	8	kî	kī	SCONJ	SCONJ	_	10	mark	_	_
27	9	ṭēmu	ṭēmu	NOUN	N	Case=Acc|Gender=Masc|Number=Sing	10	obj	_	_
28	10	šaknākūni	šaknu	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|SubSuff=Yes|Subordinative=Yes|VerbForm=Stat|VerbStem=G	17	acl	_	_
29	11	o	o	X	CNJ	_	12	advmod	_	_
30	12	qarbātēšu	qarbāte	X	X	_	_	_	_	_
31	13	šasummāte	šasummu	NOUN	N	Case=Acc|Gender=Fem|Number=Plur	17	obj	_	_
32	14	ša	ša	ADP	PRP	_	15	case	_	_
33	15	hahhī	hahhu	NOUN	N	Gender=Fem|Number=Plur|Case=Gen	13	nmod	_	_
34	16	šahšūru	hašhūru	NOUN	NOUN	Case=Acc|Gender=Masc|Number=Sing	13	conj	_	_
35	17	attasah	nasāhu	VERB	V	Gender=Com|Mood=Ind|Number=Sing|Person=1|Tense=Perf|VerbForm=Fin|VerbStem=G	0	ROOT	_	_
36	1	u₂-x	u₂-x	X	X	_	_	_	_	_
37	2	x	x	X	X	_	_	_	_	_
38	3	x+x+x	x+x+x	X	X	_	_	_	_	_
39	4	x	x	X	X	_	_	_	_	_
40	5	x	x	X	X	_	_	_	_	_
41	6	x	x	X	X	_	_	_	_	_
42	7	x	x	X	X	_	_	_	_	_
43	8	x	x	X	X	_	_	_	_	_
