0	1	x	x	X	X	_	0	ROOT	_	_
1	1	x	x	X	X	_	_	_	_	_
2	2	x	x	X	X	_	_	_	_	_
3	3	x+x	x+x	X	X	_	_	_	_	_
4	4	x	x	X	X	_	_	_	_	_
5	5	x	x	X	X	_	_	_	_	_
6	6	x	x	X	X	_	_	_	_	_
7	7	x	x	X	X	_	_	_	_	_
8	8	x	x	X	X	_	_	_	_	_
9	9	x	x	X	X	_	_	_	_	_
10	10	x	x	X	X	_	_	_	_	_
11	11	x+x-šu₂	x+x-šu₂	X	X	_	_	_	_	_
12	12	ša	ša		X	_	_	_	_	_
13	13	e-x	e-x	X	X	_	_	_	_	_
14	14	x	x	X	X	_	_	_	_	_
15	15	x	x	X	X	_	_	_	_	_
16	16	x	x	X	X	_	_	_	_	_
17	17	x	x	X	X	_	_	_	_	_
18	18	Šulmu-beli	šulmu-beli	PROPN	PN	Gender=Masc|Number=Sing	_	_	_	_
19	19	x+x	x+x	X	X	_	_	_	_	_
20	20	x	x	X	X	_	_	_	_	_
21	21	x	x	X	X	_	_	_	_	_
22	22	x	x	X	X	_	_	_	_	_
23	23	x	x	X	X	_	_	_	_	_
24	24	x	x	X	X	_	_	_	_	_
25	25	x	x	X	X	_	_	_	_	_
26	26	qi	qi	X	X	_	_	_	_	_
27	27	x	x	X	X	_	_	_	_	_
28	28	x	x	X	X	_	_	_	_	_
29	29	x	x	X	X	_	_	_	_	_
30	30	x	x	X	X	_	_	_	_	_
