0	1	x	x	X	X	_	0	ROOT	_	_
1	1	x	x	X	X	_	_	_	_	_
2	2	x	x	X	X	_	_	_	_	_
3	3	x	x	X	X	_	_	_	_	_
4	4	x	x	X	X	_	_	_	_	_
5	5	x	x	X	X	_	_	_	_	_
6	6	a	a	X	X	_	_	_	_	_
7	7	u	u	CONJ	CNJ	_	_	_	_	_
8	8	x	x	X	X	_	_	_	_	_
9	9	x	x	X	X	_	_	_	_	_
10	10	x	x	X	X	_	_	_	_	_
11	11	x	x	X	X	_	_	_	_	_
12	12	Mannaya	mannaya	PROPN	GN	_	_	_	_	_
13	13	x	x	X	X	_	_	_	_	_
14	14	x	x	X	X	_	_	_	_	_
15	15	x	x	X	X	_	_	_	_	_
16	16	x	x	X	X	_	_	_	_	_
17	17	Urarṭaya	urarṭaya	PROPN	EN	Case=Gen|Gender=Masc|Number=Sing	_	_	_	_
18	18	x	x	X	X	_	_	_	_	_
19	19	x	x	X	X	_	_	_	_	_
20	20	x	x	X	X	_	_	_	_	_
21	21	x	x	X	X	_	_	_	_	_
22	22	libbīni	libbu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Plur|PossSuffPer=1	_	_	_	_
23	23	x	x	X	X	_	_	_	_	_
24	24	x	x	X	X	_	_	_	_	_
25	25	x	x	X	X	_	_	_	_	_
26	26	x+x	x+x	X	X	_	_	_	_	_
27	27	mār	māru	NOUN	N	Gender=Masc|NounBase=Bound|Number=Sing	_	_	_	_
29	29	URU}ša-x	uru}ša-x	PRON	EN	Gender=Masc|Number=Sing|Case=Gen	27	nmod	_	_
30	30	x	x	X	X	_	_	_	_	_
31	31	x	x	X	X	_	_	_	_	_
32	32	x	x	X	X	_	_	_	_	_
33	33	x+x	x+x	X	X	_	_	_	_	_
34	34	Urarṭaya	urarṭaya	PROPN	EN	Case=Gen|Gender=Masc|Number=Sing	_	_	_	_
35	35	x	x	X	X	_	_	_	_	_
36	36	x	x	X	X	_	_	_	_	_
37	37	x	x	X	X	_	_	_	_	_
38	38	x	x	X	X	_	_	_	_	_
39	39	x	x	X	X	_	_	_	_	_
40	40	du	du	X	X	_	_	_	_	_
41	41	x	x	X	X	_	_	_	_	_
42	42	x	x	X	X	_	_	_	_	_
43	43	x	x	X	X	_	_	_	_	_
