0	1	ana	ana	ADP	PRP	_	_	_	_	_
1	1	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	0	ROOT	_	_
2	2	bēlīya	bēlu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	1	appos	_	_
3	3	urdaka	ardu	NOUN	N	Gender=Masc|Number=Sing|PossSuffGen=Masc|PossSuffNum=Sing|PossSuffPer=2	1	nsubj	_	_
4	4	Nashir-Bel	nashir-bel	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	3	appos	_	_
5	1	lū	lū	PART	PART	_	2	advmod	_	_
6	2	šulmu	šulmu	NOUN	N	Gender=Masc|Number=Sing	_	_	_	_
7	3	ana	ana	ADP	PRP	_	4	case	_	_
8	4	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	2	nsubj	_	_
9	5	bēlīya	bēlu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	4	appos	_	_
10	1	dullu	dullu	NOUN	N	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
11	2	ša	ša		ADP	_	3	case	_	_
12	3	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	1	nmod	_	_
13	4	bēlīya	bēlu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	3	appos	_	_
14	5	x	x	X	X	_	_	_	_	_
15	6	x	x	X	X	_	_	_	_	_
16	7	ina	ina	ADP	PRP	_	8	case	_	_
17	8	muhhi	muhhu	NOUN	N	Case=Gen|Gender=Masc|NounStem=Bound|Number=Sing	_	_	_	_
18	9	alpāni	alpu	NOUN	N	Case=Gen|Gender=Masc|Number=Plur	8	nmod	_	_
19	10	ša	ša	PRON	PRON	_	17	obl	_	_
20	11	{1}x	{1}x	PROPN	PN	Gender=Masc|Number=Sing|Case=Gen	17	nsubj	_	_
21	12	x	x	X	X	_	_	_	_	_
22	13	x	x	X	X	_	_	_	_	_
23	14	ana	ana	ADP	PRP	_	15	case	_	_
24	15	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	17	iobj	_	_
25	16	bēlīya	bēlu	NOUN	N	Case=Gen|Gender=Masc|Number=Sing|PossSuffGen=Com|PossSuffNum=Sing|PossSuffPer=1	15	appos	_	_
26	17	išpuranni	šapāru	VERB	V	Gender=Masc|Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin|VerbStem=G|Ventive=Yes|SubSuff=Yes	9	acl	_	_
27	18	mā	mā	PART	Quotative	_	_	_	_	_
28	19	Nashir-Bel	nashir-bel	PROPN	PN	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
29	20	x	x	X	X	_	_	_	_	_
30	21	x	x	X	X	_	_	_	_	_
31	22	x	x	X	X	_	_	_	_	_
32	23	x	x	X	X	_	_	_	_	_
33	24	x	x	X	X	_	_	_	_	_
34	25	x	x	X	X	_	_	_	_	_
35	26	x	x	X	X	_	_	_	_	_
36	27	pān	pānu	NOUN	N	Case=Nom|Gender=Masc|NounStem=Bound|Number=Sing	_	_	_	_
37	28	šarri	šarru	NOUN	N	Case=Gen|Gender=Masc|Number=Sing	27	nmod	_	_
38	29	x	x	X	X	_	_	_	_	_
39	30	x	x	X	X	_	_	_	_	_
40	31	x	x	X	X	_	_	_	_	_
41	32	x+x	x+x	X	X	_	_	_	_	_
42	33	hi	hi	X	X	_	_	_	_	_
43	34	x	x	X	X	_	_	_	_	_
44	35	x	x	X	X	_	_	_	_	_
45	36	x	x	X	X	_	_	_	_	_
46	37	x	x	X	X	_	_	_	_	_
47	38	x	x	X	X	_	_	_	_	_
48	39	x	x	X	X	_	_	_	_	_
49	40	x	x	X	X	_	_	_	_	_
50	41	šarru	šarru	NOUN	N	Case=Nom|Gender=Masc|Number=Sing	_	_	_	_
51	42	iš-x	iš-x	X	X	_	_	_	_	_
52	43	x	x	X	X	_	_	_	_	_
53	44	x	x	X	X	_	_	_	_	_
54	45	x	x	X	X	_	_	_	_	_
55	46	x	x	X	X	_	_	_	_	_
56	47	x	x	X	X	_	_	_	_	_
57	48	ana	ana	ADP	PRP	_	_	_	_	_
58	49	x	x	X	X	_	_	_	_	_
59	50	x	x	X	X	_	_	_	_	_
60	51	x	x	X	X	_	_	_	_	_
61	52	x	x	X	X	_	_	_	_	_
